Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,Theta_K,RH_percent,H2O_gpkg,Frostpoint_degC,u_mps,v_mps,WindDirection_deg,WindSpeed_mps,Latitude_deg,Longitude_deg,Ozone_mPa,Ozone_ppmv,intO3_DU,resO3_DU,PumpTemp_degC
,4236,741476,66.5,19.116,-60.8,461.03,1,0,-91.42,-5.49,2.87,117.6,6.2,38.73,-76.487,9.03,1357.9,68.62,71.27,9.86
,4237,741477,66.4,19.12,-60.7,461.44,1,0,-91.35,-5.58,2.93,117.7,6.3,38.73,-76.487,9.03,1359.9,68.67,71.27,9.84
,4238,741478,66.4,19.124,-60.6,461.66,1,0,-91.28,-5.66,2.98,117.8,6.4,38.73,-76.487,9.03,1359.9,68.72,71.27,9.84
,4239,741479,66.3,19.128,-60.6,461.86,1,0,-91.28,-5.82,3.11,118.1,6.6,38.73,-76.487,9.03,1362,68.76,71.27,9.83
,4240,741480,66.3,19.131,-60.5,462.08,1,0,-91.2,-5.89,3.19,118.4,6.7,38.73,-76.487,9.03,1362,68.79,71.27,9.82
,4241,741481,66.3,19.134,-60.5,462.08,1,0,-91.2,-5.96,3.27,118.7,6.8,38.73,-76.487,9.03,1362,68.83,71.27,9.81
,4242,741482,66.2,19.138,-60.4,462.49,1,0,-91.13,-6.03,3.36,119.1,6.9,38.73,-76.488,9.03,1364,68.87,71.27,9.81
,4243,741483,66.2,19.142,-60.3,462.71,1,0,-91.06,-6.09,3.45,119.5,7,38.73,-76.488,9.02,1362.5,68.92,71.14,9.8
,4244,741484,66.1,19.147,-60.3,462.91,1,0,-91.06,-6.06,3.51,120.1,7,38.73,-76.488,8.97,1357,68.98,70.8,9.79
,4245,741485,66.1,19.152,-60.1,463.34,1,0,-90.92,-6.11,3.61,120.6,7.1,38.73,-76.488,8.95,1354,69.03,70.62,9.78
,4246,741486,66,19.156,-60,463.76,1,0,-90.85,-6.15,3.74,121.3,7.2,38.73,-76.488,8.95,1356.1,69.08,70.62,9.77
,4247,741487,66,19.16,-59.9,463.98,1,0,-90.78,-6.2,3.86,121.9,7.3,38.73,-76.488,8.95,1356.1,69.12,70.62,9.77
,4248,741488,65.9,19.164,-59.9,464.18,1,0,-90.78,-6.14,3.94,122.7,7.3,38.73,-76.488,8.95,1358.1,69.17,70.62,9.76
,4249,741489,65.9,19.168,-59.8,464.4,1,0,-90.7,-6.09,4.02,123.4,7.3,38.73,-76.488,8.98,1362.7,69.22,70.82,9.76
,4250,741490,65.8,19.173,-59.8,464.6,1,0,-90.7,-6.11,4.17,124.3,7.4,38.73,-76.488,9.06,1376.9,69.28,71.46,9.75
,4251,741491,65.8,19.178,-59.7,464.82,1,0,-90.63,-6.05,4.26,125.1,7.4,38.73,-76.488,9.11,1384.5,69.33,71.84,9.74
,4252,741492,65.7,19.183,-59.7,465.02,1,0,-90.63,-5.98,4.36,126.1,7.4,38.731,-76.488,9.11,1386.6,69.38,71.88,9.73
,4253,741493,65.7,19.187,-59.7,465.02,1,0,-90.63,-5.91,4.45,127,7.4,38.731,-76.489,9.11,1386.6,69.43,71.91,9.72
,4254,741494,65.7,19.191,-59.7,465.02,1,0,-90.63,-5.83,4.56,128,7.4,38.731,-76.489,9.11,1386.6,69.48,71.91,9.71
,4255,741495,65.6,19.195,-59.7,465.22,1,0,-90.63,-5.74,4.67,129.1,7.4,38.731,-76.489,9.11,1388.7,69.53,71.87,9.7
,4256,741496,65.6,19.199,-59.7,465.22,1,0,-90.63,-5.65,4.78,130.2,7.4,38.731,-76.489,9.11,1388.7,69.57,71.84,9.69
,4257,741497,65.5,19.203,-59.7,465.43,1,0,-90.63,-5.56,4.88,131.3,7.4,38.731,-76.489,9.11,1390.8,69.62,71.88,9.69
,4258,741498,65.5,19.208,-59.7,465.43,1,0,-90.63,-5.38,4.93,132.5,7.3,38.731,-76.489,9.11,1390.8,69.67,71.9,9.68
,4259,741499,65.4,19.213,-59.7,465.63,1,0,-90.63,-5.28,5.04,133.7,7.3,38.731,-76.489,9.11,1393,69.73,71.9,9.68
,4260,741500,65.4,19.217,-59.7,465.63,1,0,-90.63,-5.17,5.15,134.9,7.3,38.731,-76.489,9.11,1393,69.78,71.88,9.67
,4261,741501,65.3,19.221,-59.7,465.83,1,0,-90.63,-4.99,5.19,136.1,7.2,38.731,-76.489,9.11,1395.1,69.83,71.87,9.67
,4262,741502,65.3,19.226,-59.8,465.62,1,0,-90.7,-4.88,5.29,137.3,7.2,38.731,-76.489,9.11,1395.1,69.88,71.88,9.65
,4263,741503,65.2,19.23,-59.8,465.82,1,0,-90.7,-4.7,5.33,138.6,7.1,38.731,-76.489,9.13,1400.3,69.93,72,9.64
,4264,741504,65.2,19.235,-59.8,465.82,1,0,-90.7,-4.52,5.35,139.8,7,38.731,-76.489,9.14,1401.8,69.99,72.1,9.63
,4265,741505,65.1,19.24,-59.8,466.02,1,0,-90.7,-4.4,5.45,141.1,7,38.731,-76.489,9.14,1404,70.04,72.12,9.63
,4266,741506,65.1,19.244,-59.9,465.81,1,0,-90.78,-4.21,5.47,142.4,6.9,38.731,-76.489,9.14,1404,70.09,72.1,9.62
,4267,741507,65.1,19.249,-59.9,465.81,1,0,-90.78,-4.09,5.55,143.6,6.9,38.731,-76.489,9.14,1404,70.15,72.08,9.62
,4268,741508,65,19.254,-59.9,466.01,1,0,-90.78,-3.92,5.56,144.8,6.8,38.731,-76.489,9.14,1406.2,70.2,72.1,9.61
,4269,741509,65,19.258,-59.9,466.01,1,0,-90.78,-3.75,5.55,146,6.7,38.731,-76.489,9.14,1406.2,70.26,72.11,9.6
,4270,741510,64.9,19.263,-59.9,466.22,1,0,-90.78,-3.64,5.63,147.1,6.7,38.731,-76.489,9.14,1408.3,70.3,72.09,9.59
,4271,741511,64.9,19.266,-59.9,466.22,1,0,-90.78,-3.48,5.61,148.2,6.6,38.731,-76.489,9.14,1408.3,70.35,72.08,9.59
,4272,741512,64.8,19.27,-59.7,466.86,1,0,-90.63,-3.33,5.58,149.2,6.5,38.732,-76.49,9.14,1410.5,70.39,72.1,9.58
,4273,741513,64.8,19.274,-59.6,467.08,1,0,-90.56,-3.17,5.56,150.3,6.4,38.732,-76.49,9.14,1410.5,70.44,72.14,9.57
,4274,741514,64.7,19.279,-59.5,467.5,1,0,-90.49,-3.08,5.61,151.2,6.4,38.732,-76.49,9.15,1414.2,70.49,72.17,9.56
,4275,741515,64.7,19.283,-59.5,467.5,1,0,-90.49,-2.95,5.57,152.1,6.3,38.732,-76.49,9.19,1420.4,70.54,72.49,9.56
,4276,741516,64.6,19.288,-59.6,467.49,1,0,-90.56,-2.82,5.52,152.9,6.2,38.732,-76.49,9.23,1428.8,70.6,72.82,9.54
,4277,741517,64.6,19.292,-59.6,467.49,1,0,-90.56,-2.71,5.46,153.6,6.1,38.732,-76.49,9.25,1431.9,70.65,72.98,9.54
,4278,741518,64.6,19.296,-59.6,467.49,1,0,-90.56,-2.6,5.41,154.3,6,38.732,-76.49,9.27,1435,70.7,73.11,9.53
,4279,741519,64.5,19.3,-59.6,467.7,1,0,-90.56,-2.55,5.43,154.9,6,38.732,-76.49,9.29,1440.3,70.74,73.27,9.52
,4280,741520,64.5,19.305,-59.6,467.7,1,0,-90.56,-2.46,5.36,155.4,5.9,38.732,-76.49,9.3,1441.9,70.79,73.35,9.52
,4281,741521,64.4,19.31,-59.6,467.91,1,0,-90.56,-2.37,5.29,155.9,5.8,38.732,-76.49,9.32,1447.2,70.85,73.51,9.5
,4282,741522,64.4,19.314,-59.6,467.91,1,0,-90.56,-2.28,5.22,156.4,5.7,38.732,-76.49,9.36,1453.4,70.9,73.81,9.5
,4283,741523,64.3,19.318,-59.6,468.11,1,0,-90.56,-2.22,5.14,156.7,5.6,38.732,-76.49,9.37,1457.2,70.95,73.96,9.49
,4284,741524,64.3,19.323,-59.6,468.11,1,0,-90.56,-2.15,5.06,157,5.5,38.732,-76.49,9.35,1454.1,71,73.76,9.48
,4285,741525,64.2,19.327,-59.6,468.32,1,0,-90.56,-2.08,4.98,157.3,5.4,38.732,-76.49,9.33,1453.3,71.06,73.62,9.47
,4286,741526,64.2,19.332,-59.6,468.32,1,0,-90.56,-2.03,4.9,157.5,5.3,38.732,-76.49,9.35,1456.4,71.11,73.81,9.47
,4287,741527,64.2,19.336,-59.6,468.32,1,0,-90.56,-1.97,4.81,157.7,5.2,38.732,-76.49,9.37,1459.5,71.16,73.95,9.47
,4288,741528,64.1,19.341,-59.6,468.53,1,0,-90.56,-1.92,4.73,157.9,5.1,38.732,-76.49,9.37,1461.8,71.22,73.95,9.46
,4289,741529,64.1,19.345,-59.6,468.53,1,0,-90.56,-1.87,4.64,158,5,38.732,-76.49,9.37,1461.8,71.27,73.96,9.44
,4290,741530,64,19.35,-59.7,468.52,1,0,-90.63,-1.83,4.55,158.1,4.9,38.732,-76.49,9.38,1465.6,71.33,74.03,9.44
,4291,741531,64,19.354,-59.7,468.52,1,0,-90.63,-1.78,4.46,158.2,4.8,38.733,-76.49,9.4,1468.8,71.38,74.15,9.44
,4292,741532,63.9,19.359,-59.7,468.73,1,0,-90.63,-1.74,4.37,158.3,4.7,38.733,-76.49,9.41,1472.6,71.44,74.21,9.43
,4293,741533,63.9,19.364,-59.7,468.73,1,0,-90.63,-1.7,4.27,158.3,4.6,38.733,-76.49,9.41,1472.6,71.49,74.23,9.42
,4294,741534,63.8,19.369,-59.7,468.94,1,0,-90.63,-1.66,4.18,158.4,4.5,38.733,-76.49,9.41,1474.9,71.55,74.25,9.41
,4295,741535,63.8,19.373,-59.8,468.72,1,0,-90.7,-1.62,4.09,158.4,4.4,38.733,-76.49,9.4,1473.4,71.61,74.2,9.4
,4296,741536,63.7,19.378,-59.8,468.93,1,0,-90.7,-1.61,4.09,158.5,4.4,38.733,-76.49,9.41,1477.2,71.66,74.21,9.39
,4297,741537,63.7,19.382,-59.8,468.93,1,0,-90.7,-1.58,4,158.5,4.3,38.733,-76.49,9.41,1477.2,71.71,74.24,9.39
,4298,741538,63.6,19.387,-59.8,469.14,1,0,-90.7,-1.53,3.91,158.6,4.2,38.733,-76.49,9.4,1478,71.76,74.2,9.38
,4299,741539,63.6,19.392,-59.8,469.14,1,0,-90.7,-1.5,3.82,158.6,4.1,38.733,-76.49,9.4,1478,71.82,74.15,9.37
,4300,741540,63.5,19.396,-59.8,469.35,1,0,-90.7,-1.45,3.73,158.7,4,38.733,-76.49,9.39,1478.7,71.88,74.12,9.37
,4301,741541,63.5,19.4,-59.8,469.35,1,0,-90.7,-1.42,3.63,158.7,3.9,38.733,-76.49,9.39,1478.7,71.93,74.11,9.36
,4302,741542,63.5,19.404,-59.8,469.35,1,0,-90.7,-1.38,3.54,158.7,3.8,38.733,-76.49,9.39,1478.7,71.97,74.07,9.35
,4303,741543,63.4,19.409,-59.8,469.56,1,0,-90.7,-1.34,3.45,158.7,3.7,38.733,-76.49,9.38,1479.5,72.02,74.04,9.33
,4304,741544,63.4,19.414,-59.8,469.56,1,0,-90.7,-1.31,3.35,158.7,3.6,38.733,-76.49,9.37,1477.9,72.08,73.96,9.33
,4305,741545,63.3,19.418,-59.8,469.78,1,0,-90.7,-1.31,3.35,158.7,3.6,38.733,-76.49,9.37,1480.3,72.14,73.9,9.33
,4306,741546,63.3,19.423,-59.9,469.56,1,0,-90.78,-1.28,3.26,158.6,3.5,38.733,-76.49,9.37,1480.3,72.19,73.9,9.32
,4307,741547,63.2,19.427,-59.9,469.77,1,0,-90.78,-1.24,3.17,158.6,3.4,38.733,-76.49,9.38,1484.2,72.24,73.98,9.3
,4308,741548,63.2,19.432,-59.9,469.77,1,0,-90.78,-1.21,3.07,158.5,3.3,38.733,-76.49,9.39,1485.8,72.3,74.07,9.29
,4309,741549,63.1,19.437,-59.9,469.98,1,0,-90.78,-1.22,3.07,158.3,3.3,38.733,-76.49,9.43,1494.5,72.36,74.44,9.28
,4310,741550,63.1,19.442,-59.9,469.98,1,0,-90.78,-1.19,2.97,158.1,3.2,38.733,-76.49,9.48,1502.4,72.42,74.8,9.27
,4311,741551,63,19.446,-60,469.97,1,0,-90.85,-1.17,2.87,157.9,3.1,38.733,-76.49,9.52,1511.1,72.47,75.15,9.27
,4312,741552,63,19.451,-60,469.97,1,0,-90.85,-1.14,2.78,157.7,3,38.733,-76.49,9.57,1519,72.53,75.54,9.26
,4313,741553,62.9,19.456,-60.1,469.97,1,0,-90.92,-1.15,2.77,157.4,3,38.733,-76.49,9.59,1524.6,72.59,75.69,9.26
,4314,741554,62.9,19.461,-60.1,469.97,1,0,-90.92,-1.13,2.67,157,2.9,38.733,-76.49,9.59,1524.6,72.64,75.69,9.25
,4315,741555,62.8,19.465,-60.1,470.18,1,0,-90.92,-1.11,2.57,156.6,2.8,38.733,-76.49,9.56,1522.3,72.7,75.4,9.24
,4316,741556,62.8,19.47,-60.2,469.96,1,0,-90.99,-1.09,2.47,156.1,2.7,38.733,-76.49,9.52,1515.9,72.76,75.14,9.23
,4317,741557,62.7,19.475,-60.2,470.17,1,0,-90.99,-1.12,2.46,155.6,2.7,38.733,-76.49,9.52,1518.3,72.81,75.11,9.23
,4318,741558,62.7,19.48,-60.2,470.17,1,0,-90.99,-1.09,2.36,155.1,2.6,38.733,-76.49,9.52,1518.3,72.87,75.11,9.22
,4319,741559,62.6,19.485,-60.3,470.17,1,0,-91.06,-1.08,2.26,154.5,2.5,38.733,-76.49,9.51,1519.2,72.93,75.05,9.22
,4320,741560,62.6,19.489,-60.3,470.17,1,0,-91.06,-1.06,2.15,153.8,2.4,38.733,-76.49,9.5,1517.6,72.99,74.99,9.21
,4321,741561,62.5,19.494,-60.3,470.38,1,0,-91.06,-1.04,2.05,153,2.3,38.733,-76.49,9.5,1520,73.05,74.94,9.2
,4322,741562,62.5,19.498,-60.3,470.38,1,0,-91.06,-1.08,2.03,152.1,2.3,38.733,-76.49,9.49,1518.4,73.1,74.87,9.19
,4323,741563,62.5,19.503,-60.4,470.16,1,0,-91.13,-1.06,1.93,151.1,2.2,38.733,-76.49,9.48,1516.8,73.15,74.81,9.19
,4324,741564,62.4,19.507,-60.4,470.38,1,0,-91.13,-1.05,1.82,150.1,2.1,38.733,-76.49,9.47,1517.6,73.21,74.69,9.18
,4325,741565,62.4,19.512,-60.4,470.38,1,0,-91.13,-1.03,1.71,148.9,2,38.733,-76.49,9.45,1514.4,73.27,74.53,9.17
,4326,741566,62.3,19.518,-60.4,470.59,1,0,-91.13,-1.02,1.61,147.7,1.9,38.733,-76.49,9.4,1508.8,73.34,74.16,9.16
,4327,741567,62.3,19.523,-60.4,470.59,1,0,-91.13,-1,1.5,146.3,1.8,38.733,-76.49,9.37,1504,73.4,73.92,9.15
,4328,741568,62.2,19.528,-60.5,470.59,1,0,-91.2,-0.98,1.39,144.7,1.7,38.733,-76.49,9.37,1506.4,73.46,73.92,9.15
,4329,741569,62.2,19.532,-60.5,470.59,1,0,-91.2,-1.03,1.35,142.8,1.7,38.733,-76.49,9.37,1506.4,73.5,73.92,9.14
,4330,741570,62.1,19.536,-60.5,470.81,1,0,-91.2,-1.02,1.24,140.6,1.6,38.733,-76.49,9.37,1508.9,73.55,73.92,9.13
,4331,741571,62.1,19.541,-60.5,470.81,1,0,-91.2,-1,1.12,138.2,1.5,38.733,-76.491,9.38,1510.5,73.61,74.05,9.12
,4332,741572,62,19.546,-60.5,471.02,1,0,-91.2,-0.98,1,135.5,1.4,38.733,-76.491,9.45,1524.2,73.66,74.54,9.12
,4333,741573,62,19.551,-60.6,470.8,1,0,-91.28,-0.95,0.88,132.9,1.3,38.733,-76.491,9.49,1530.6,73.72,74.87,9.11
,4334,741574,61.9,19.555,-60.6,471.02,1,0,-91.28,-0.99,0.84,130.3,1.3,38.733,-76.491,9.54,1541.2,73.78,75.24,9.1
,4335,741575,61.9,19.56,-60.6,471.02,1,0,-91.28,-0.95,0.73,127.7,1.2,38.733,-76.491,9.57,1546,73.83,75.5,9.09
,4336,741576,61.9,19.564,-60.6,471.02,1,0,-91.28,-0.99,0.68,124.4,1.2,38.733,-76.491,9.57,1546,73.88,75.49,9.09
,4337,741577,61.8,19.568,-60.7,471.01,1,0,-91.35,-0.95,0.55,120,1.1,38.733,-76.491,9.57,1548.5,73.93,75.47,9.08
,4338,741578,61.8,19.572,-60.7,471.01,1,0,-91.35,-1,0.46,114.6,1.1,38.733,-76.491,9.57,1548.5,73.98,75.48,9.07
,4339,741579,61.7,19.577,-60.7,471.23,1,0,-91.35,-0.95,0.32,108.7,1,38.733,-76.491,9.57,1551.1,74.04,75.49,9.07
,4340,741580,61.7,19.582,-60.7,471.23,1,0,-91.35,-0.98,0.22,102.5,1,38.733,-76.491,9.57,1551.1,74.11,75.47,9.06
,4341,741581,61.6,19.588,-60.7,471.45,1,0,-91.35,-0.99,0.11,96.2,1,38.734,-76.491,9.55,1550.3,74.17,75.36,9.05
,4342,741582,61.6,19.593,-60.7,471.45,1,0,-91.35,-1,-0,89.9,1,38.734,-76.491,9.51,1543.8,74.24,75.05,9.04
,4343,741583,61.5,19.598,-60.8,471.45,1,0,-91.42,-1.09,-0.12,83.8,1.1,38.733,-76.491,9.46,1538.2,74.29,74.6,9.04
,4344,741584,61.5,19.602,-60.8,471.45,1,0,-91.42,-1.08,-0.23,78.1,1.1,38.733,-76.491,9.42,1531.7,74.34,74.35,9.03
,4345,741585,61.4,19.606,-60.8,471.67,1,0,-91.42,-1.15,-0.35,73,1.2,38.733,-76.491,9.42,1534.2,74.39,74.31,9.02
,4346,741586,61.4,19.609,-60.8,471.67,1,0,-91.42,-1.21,-0.47,68.8,1.3,38.733,-76.491,9.42,1534.2,74.43,74.31,9.01
,4347,741587,61.4,19.614,-60.8,471.67,1,0,-91.42,-1.27,-0.59,65.3,1.4,38.733,-76.491,9.42,1534.2,74.49,74.31,9
,4348,741588,61.3,19.619,-60.8,471.89,1,0,-91.42,-1.33,-0.69,62.5,1.5,38.733,-76.491,9.42,1536.7,74.55,74.31,9
,4349,741589,61.3,19.624,-60.8,471.89,1,0,-91.42,-1.39,-0.8,60.2,1.6,38.733,-76.491,9.46,1543.2,74.61,74.66,9
,4350,741590,61.2,19.628,-60.9,471.89,1,0,-91.49,-1.45,-0.89,58.3,1.7,38.733,-76.491,9.52,1555.6,74.66,75.1,8.99
,4351,741591,61.2,19.632,-60.9,471.89,1,0,-91.49,-1.5,-0.99,56.7,1.8,38.733,-76.491,9.58,1565.4,74.71,75.62,8.98
,4352,741592,61.1,19.637,-60.9,472.11,1,0,-91.49,-1.57,-1.07,55.6,1.9,38.733,-76.491,9.62,1574.5,74.76,75.9,8.97
,4353,741593,61.1,19.641,-60.8,472.33,1,0,-91.42,-1.72,-1.21,54.8,2.1,38.733,-76.491,9.62,1574.5,74.82,75.9,8.95
,4354,741594,61,19.646,-60.8,472.55,1,0,-91.42,-1.79,-1.28,54.3,2.2,38.733,-76.491,9.62,1577,74.87,75.9,8.95
,4355,741595,61,19.65,-60.8,472.55,1,0,-91.42,-1.94,-1.41,54.1,2.4,38.733,-76.491,9.62,1577,74.93,75.9,8.94
,4356,741596,61,19.654,-60.7,472.77,1,0,-91.35,-2.03,-1.47,54.1,2.5,38.733,-76.491,9.62,1577,74.98,75.9,8.94
,4357,741597,60.9,19.658,-60.6,473.22,1,0,-91.28,-2.11,-1.52,54.2,2.6,38.733,-76.491,9.61,1578,75.03,75.79,8.93
,4358,741598,60.9,19.663,-60.6,473.22,1,0,-91.28,-2.28,-1.63,54.4,2.8,38.733,-76.491,9.59,1574.7,75.08,75.69,8.92
,4359,741599,60.8,19.667,-60.5,473.66,1,0,-91.2,-2.37,-1.68,54.7,2.9,38.733,-76.491,9.58,1575.7,75.13,75.61,8.92
,4360,741600,60.8,19.672,-60.5,473.66,1,0,-91.2,-2.55,-1.77,55.2,3.1,38.733,-76.491,9.56,1572.4,75.19,75.44,8.91
,4361,741601,60.7,19.676,-60.4,474.11,1,0,-91.13,-2.65,-1.8,55.8,3.2,38.733,-76.491,9.55,1573.3,75.24,75.34,8.89
,4362,741602,60.7,19.68,-60.4,474.11,1,0,-91.13,-2.75,-1.82,56.5,3.3,38.733,-76.491,9.54,1571.7,75.29,75.3,8.89
,4363,741603,60.7,19.684,-60.4,474.11,1,0,-91.13,-2.95,-1.89,57.3,3.5,38.733,-76.491,9.53,1570,75.33,75.19,8.88
,4364,741604,60.6,19.687,-60.3,474.55,1,0,-91.06,-3.06,-1.9,58.1,3.6,38.733,-76.491,9.52,1571,75.38,75.13,8.88
,4365,741605,60.6,19.692,-60.3,474.55,1,0,-91.06,-3.17,-1.91,59,3.7,38.733,-76.491,9.52,1571,75.43,75.13,8.86
,4366,741606,60.5,19.696,-60.3,474.78,1,0,-91.06,-3.37,-1.96,59.9,3.9,38.733,-76.491,9.5,1570.2,75.49,74.98,8.86
,4367,741607,60.5,19.701,-60.3,474.78,1,0,-91.06,-3.5,-1.94,61,4,38.733,-76.491,9.49,1568.6,75.54,74.87,8.86
,4368,741608,60.5,19.705,-60.3,474.78,1,0,-91.06,-3.62,-1.92,62.1,4.1,38.733,-76.491,9.49,1568.6,75.6,74.87,8.85
,4369,741609,60.4,19.71,-60.3,475,1,0,-91.06,-3.75,-1.89,63.3,4.2,38.733,-76.491,9.49,1571.2,75.65,74.89,8.84
,4370,741610,60.4,19.714,-60.3,475,1,0,-91.06,-3.88,-1.85,64.5,4.3,38.733,-76.491,9.49,1571.2,75.7,74.91,8.83
,4371,741611,60.3,19.718,-60.3,475.23,1,0,-91.06,-4.01,-1.8,65.8,4.4,38.733,-76.491,9.5,1575.5,75.75,74.93,8.82
,4372,741612,60.3,19.722,-60.3,475.23,1,0,-91.06,-4.15,-1.75,67.1,4.5,38.733,-76.491,9.5,1575.5,75.8,74.92,8.81
,4373,741613,60.3,19.727,-60.3,475.23,1,0,-91.06,-4.28,-1.69,68.5,4.6,38.733,-76.492,9.49,1573.8,75.85,74.9,8.8
,4374,741614,60.2,19.731,-60.3,475.45,1,0,-91.06,-4.32,-1.58,69.9,4.6,38.733,-76.492,9.49,1576.4,75.9,74.9,8.8
,4375,741615,60.2,19.736,-60.3,475.45,1,0,-91.06,-4.46,-1.49,71.5,4.7,38.733,-76.492,9.49,1576.4,75.96,74.91,8.79
,4376,741616,60.1,19.74,-60.3,475.68,1,0,-91.06,-4.59,-1.4,73.1,4.8,38.733,-76.492,9.49,1579,76.02,74.91,8.79
,4377,741617,60.1,19.745,-60.3,475.68,1,0,-91.06,-4.73,-1.29,74.7,4.9,38.733,-76.492,9.49,1579,76.07,74.91,8.78
,4378,741618,60,19.749,-60.3,475.91,1,0,-91.06,-4.76,-1.15,76.4,4.9,38.733,-76.492,9.49,1581.7,76.12,74.91,8.78
,4379,741619,60,19.753,-60.3,475.91,1,0,-91.06,-4.89,-1.03,78.1,5,38.733,-76.492,9.48,1580,76.17,74.82,8.77
,4380,741620,60,19.757,-60.3,475.91,1,0,-91.06,-4.92,-0.89,79.8,5,38.733,-76.492,9.47,1578.3,76.22,74.75,8.75
,4381,741621,59.9,19.762,-60.3,476.13,1,0,-91.06,-5.05,-0.75,81.6,5.1,38.733,-76.492,9.5,1586,76.27,74.94,8.74
,4382,741622,59.9,19.767,-60.2,476.36,1,0,-90.99,-5.17,-0.6,83.4,5.2,38.733,-76.492,9.52,1589.3,76.33,75.07,8.74
,4383,741623,59.8,19.772,-60.2,476.59,1,0,-90.99,-5.18,-0.43,85.3,5.2,38.733,-76.492,9.5,1588.6,76.39,74.95,8.73
,4384,741624,59.8,19.777,-60.1,476.81,1,0,-90.92,-5.29,-0.27,87.1,5.3,38.733,-76.492,9.49,1587,76.45,74.87,8.73
,4385,741625,59.7,19.781,-60.1,477.04,1,0,-90.92,-5.3,-0.09,89,5.3,38.733,-76.492,9.5,1591.3,76.5,74.98,8.72
,4386,741626,59.7,19.785,-60.1,477.04,1,0,-90.92,-5.4,0.08,90.8,5.4,38.733,-76.492,9.51,1593,76.55,75.07,8.72
,4387,741627,59.7,19.789,-60,477.26,1,0,-90.85,-5.49,0.26,92.7,5.5,38.733,-76.492,9.5,1591.3,76.6,74.95,8.71
,4388,741628,59.6,19.793,-60,477.49,1,0,-90.85,-5.48,0.43,94.5,5.5,38.733,-76.492,9.49,1592.3,76.65,74.86,8.7
,4389,741629,59.6,19.797,-60,477.49,1,0,-90.85,-5.57,0.6,96.2,5.6,38.733,-76.492,9.45,1585.6,76.7,74.53,8.68
,4390,741630,59.5,19.802,-60,477.72,1,0,-90.85,-5.55,0.78,98,5.6,38.733,-76.493,9.41,1581.5,76.75,74.23,8.68
,4391,741631,59.5,19.807,-60,477.72,1,0,-90.85,-5.62,0.96,99.7,5.7,38.733,-76.493,9.4,1579.8,76.81,74.16,8.67
,4392,741632,59.4,19.812,-60,477.95,1,0,-90.85,-5.69,1.15,101.4,5.8,38.733,-76.493,9.38,1579.1,76.87,74.02,8.67
,4393,741633,59.4,19.816,-60,477.95,1,0,-90.85,-5.65,1.3,103,5.8,38.733,-76.493,9.36,1575.8,76.93,73.85,8.66
,4394,741634,59.4,19.821,-59.9,478.17,1,0,-90.78,-5.71,1.49,104.6,5.9,38.733,-76.493,9.35,1574.1,76.98,73.79,8.65
,4395,741635,59.3,19.825,-59.9,478.4,1,0,-90.78,-5.76,1.66,106.1,6,38.733,-76.493,9.35,1576.7,77.03,73.79,8.64
,4396,741636,59.3,19.83,-59.8,478.63,1,0,-90.7,-5.82,1.83,107.5,6.1,38.733,-76.493,9.35,1576.7,77.09,73.74,8.64
,4397,741637,59.2,19.834,-59.8,478.86,1,0,-90.7,-5.77,1.98,108.9,6.1,38.733,-76.493,9.32,1574.3,77.14,73.53,8.62
,4398,741638,59.2,19.839,-59.7,479.08,1,0,-90.63,-5.82,2.14,110.2,6.2,38.733,-76.493,9.29,1569.3,77.2,73.27,8.62
,4399,741639,59.1,19.844,-59.7,479.32,1,0,-90.63,-5.86,2.31,111.5,6.3,38.733,-76.493,9.27,1568.5,77.26,73.17,8.61
,4400,741640,59.1,19.85,-59.6,479.54,1,0,-90.56,-5.82,2.42,112.6,6.3,38.733,-76.493,9.27,1568.5,77.32,73.16,8.6
,4401,741641,59,19.855,-59.5,480,1,0,-90.49,-5.86,2.58,113.8,6.4,38.733,-76.493,9.29,1574.6,77.38,73.28,8.6
,4402,741642,59,19.859,-59.5,480,1,0,-90.49,-5.9,2.73,114.8,6.5,38.733,-76.493,9.3,1576.3,77.43,73.37,8.6
,4403,741643,58.9,19.864,-59.4,480.46,1,0,-90.42,-5.94,2.88,115.9,6.6,38.733,-76.493,9.28,1575.6,77.49,73.25,8.59
,4404,741644,58.9,19.869,-59.4,480.46,1,0,-90.42,-5.89,2.98,116.8,6.6,38.733,-76.493,9.27,1573.9,77.54,73.16,8.58
,4405,741645,58.9,19.873,-59.4,480.46,1,0,-90.42,-5.93,3.11,117.7,6.7,38.733,-76.493,9.27,1573.9,77.59,73.15,8.57
,4406,741646,58.8,19.877,-59.3,480.91,1,0,-90.35,-5.98,3.24,118.5,6.8,38.733,-76.494,9.27,1576.5,77.64,73.15,8.56
,4407,741647,58.8,19.882,-59.2,481.14,1,0,-90.28,-6.02,3.37,119.2,6.9,38.733,-76.494,9.29,1579.9,77.7,73.28,8.55
,4408,741648,58.7,19.887,-59.1,481.6,1,0,-90.21,-5.99,3.42,119.7,6.9,38.733,-76.494,9.3,1584.3,77.76,73.39,8.55
,4409,741649,58.7,19.892,-59.2,481.37,1,0,-90.28,-6.05,3.52,120.2,7,38.733,-76.494,9.31,1586,77.81,73.44,8.54
,4410,741650,58.6,19.896,-59.2,481.61,1,0,-90.28,-6.02,3.57,120.7,7,38.733,-76.494,9.34,1593.9,77.86,73.67,8.53
