Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,Theta_K,RH_percent,H2O_gpkg,Frostpoint_degC,u_mps,v_mps,WindDirection_deg,WindSpeed_mps,Latitude_deg,Longitude_deg,Ozone_mPa,Ozone_ppmv,intO3_DU,resO3_DU,PumpTemp_degC
,5463,742690,26.04,24.983,-51.92,628.04,1,0.01,-85.13,-10.46,-0.55,86.97,10.48,38.547,-76.741,12.38,4754.2,150.27,97.66,257.3
,5464,742691,26.02,24.988,-51.92,628.17,1,0.01,-85.13,-10.43,-0.46,87.48,10.44,38.547,-76.741,12.45,4787.3,150.35,98.26,257.29
,5465,742692,26,24.993,-51.91,628.36,1,0.01,-85.12,-10.4,-0.36,88.03,10.41,38.547,-76.742,12.46,4792.2,150.43,98.29,257.29
,5466,742693,25.97,24.999,-51.88,628.58,1,0.01,-85.1,-10.38,-0.25,88.61,10.38,38.547,-76.742,12.46,4798,150.51,98.33,257.28
,5467,742694,25.95,25.004,-51.87,628.77,1,0.01,-85.09,-10.36,-0.14,89.24,10.36,38.547,-76.742,12.46,4802.1,150.59,98.33,257.28
,5468,742695,25.93,25.01,-51.88,628.9,1,0.01,-85.09,-10.35,-0.02,89.91,10.35,38.547,-76.742,12.46,4806.3,150.67,98.33,257.28
,5469,742696,25.91,25.015,-51.87,629.05,1,0.01,-85.09,-10.34,0.11,90.62,10.34,38.547,-76.742,12.46,4810.3,150.75,98.33,257.28
,5470,742697,25.89,25.02,-51.85,629.27,1,0.01,-85.07,-10.33,0.24,91.36,10.34,38.547,-76.742,12.45,4809.1,150.83,98.23,257.27
,5471,742698,25.87,25.025,-51.8,629.54,1,0.01,-85.04,-10.33,0.38,92.08,10.34,38.547,-76.742,12.44,4810.1,150.9,98.18,257.25
,5472,742699,25.85,25.029,-51.75,629.8,1,0.01,-85.01,-10.34,0.5,92.75,10.35,38.547,-76.742,12.44,4810.6,150.9,98.12,257.25
,5473,742700,25.83,25.034,-51.72,630.03,1,0.01,-84.98,-10.35,0.6,93.32,10.37,38.547,-76.743,NaN,NaN,150.9,NaN,NaN
,5474,742701,25.82,25.038,-51.68,630.27,1,0.01,-84.95,-10.37,0.69,93.84,10.39,38.547,-76.743,12.44,4820.1,150.97,98.18,257.25
,5475,742702,25.8,25.043,-51.64,630.49,1,0.01,-84.93,-10.39,0.8,94.42,10.42,38.547,-76.743,12.45,4826.4,151.04,98.23,257.25
,5476,742703,25.78,25.048,-51.62,630.68,1,0.01,-84.92,-10.41,0.93,95.12,10.46,38.547,-76.743,12.5,4848.4,151.12,98.61,257.24
,5477,742704,25.76,25.053,-51.62,630.85,1,0.01,-84.91,-10.45,1.08,95.88,10.5,38.547,-76.743,12.5,4852.5,151.22,98.61,257.24
,5478,742705,25.73,25.059,-51.62,631.01,1,0.01,-84.92,-10.49,1.23,96.67,10.56,38.547,-76.743,12.5,4857.1,151.31,98.61,257.24
,5479,742706,25.71,25.066,-51.63,631.15,1,0.01,-84.92,-10.53,1.38,97.44,10.62,38.547,-76.743,12.44,4839.8,151.41,98.16,257.23
,5480,742707,25.68,25.072,-51.64,631.3,1,0.01,-84.93,-10.58,1.52,98.19,10.69,38.547,-76.743,12.44,4844.4,151.49,98.16,257.23
,5481,742708,25.66,25.078,-51.67,631.39,1,0.01,-84.95,-10.64,1.67,98.91,10.77,38.547,-76.743,12.44,4848.4,151.57,98.15,257.2
,5482,742709,25.64,25.083,-51.69,631.46,1,0.01,-84.97,-10.71,1.81,99.59,10.86,38.547,-76.744,12.46,4859,151.65,98.29,257.19
,5483,742710,25.62,25.088,-51.72,631.53,1,0.01,-84.98,-10.77,1.95,100.23,10.95,38.547,-76.744,12.52,4887.5,151.72,98.79,257.18
,5484,742711,25.6,25.093,-51.74,631.61,1,0.01,-85,-10.85,2.08,100.85,11.04,38.547,-76.744,12.54,4898.1,151.81,98.93,257.18
,5485,742712,25.58,25.098,-51.74,631.76,1,0.01,-85,-10.92,2.21,101.43,11.14,38.547,-76.744,12.54,4902.3,151.89,98.93,257.18
,5486,742713,25.56,25.104,-51.71,631.99,1,0.01,-84.98,-11,2.34,101.99,11.24,38.547,-76.744,12.54,4906.5,151.97,98.93,257.17
,5487,742714,25.53,25.109,-51.7,632.16,1,0.01,-84.97,-11.08,2.46,102.52,11.35,38.547,-76.744,12.5,4895.5,152.05,98.63,257.17
,5488,742715,25.51,25.114,-51.71,632.3,1,0.01,-84.97,-11.16,2.58,103.01,11.45,38.547,-76.744,12.5,4899.5,152.13,98.63,257.17
,5489,742716,25.49,25.119,-51.71,632.44,1,0.01,-84.98,-11.25,2.69,103.46,11.56,38.547,-76.744,12.5,4903.3,152.21,98.63,257.17
,5490,742717,25.47,25.125,-51.7,632.6,1,0.01,-84.97,-11.34,2.8,103.87,11.68,38.547,-76.745,12.51,4912.3,152.3,98.73,257.16
,5491,742718,25.45,25.13,-51.7,632.76,1,0.01,-84.97,-11.43,2.9,104.23,11.79,38.547,-76.745,12.53,4922.9,152.39,98.86,257.16
,5492,742719,25.43,25.136,-51.71,632.89,1,0.01,-84.98,-11.52,2.99,104.56,11.9,38.547,-76.745,12.54,4930.2,152.47,98.91,257.16
,5493,742720,25.41,25.142,-51.74,632.98,1,0.01,-85,-11.61,3.08,104.84,12.01,38.547,-76.745,12.54,4936.7,152.47,98.95,257.16
,5494,742721,25.38,25.148,-51.78,633.04,1,0.01,-85.03,-11.68,3.15,105.07,12.1,38.547,-76.745,NaN,NaN,152.47,NaN,NaN
,5495,742722,25.36,25.154,-51.81,633.12,1,0.01,-85.05,-11.75,3.21,105.26,12.18,38.547,-76.745,NaN,NaN,152.47,NaN,NaN
,5496,742723,25.34,25.159,-51.83,633.19,1,0.01,-85.07,-11.82,3.26,105.43,12.27,38.547,-76.745,12.54,4951,152.55,98.98,257.13
,5497,742724,25.32,25.164,-51.86,633.26,1,0.01,-85.08,-11.9,3.32,105.6,12.36,38.547,-76.745,12.54,4954.4,152.62,98.97,257.13
,5498,742725,25.3,25.169,-51.84,633.44,1,0.01,-85.07,-11.99,3.39,105.79,12.46,38.547,-76.746,12.55,4961.8,152.69,99.05,257.12
,5499,742726,25.28,25.173,-51.79,633.7,1,0.01,-85.04,-12.08,3.46,105.97,12.57,38.547,-76.746,12.57,4970,152.77,99.14,257.12
,5500,742727,25.26,25.179,-51.78,633.89,1,0.01,-85.02,-12.17,3.52,106.14,12.67,38.547,-76.746,12.54,4965.4,152.85,98.97,257.11
,5501,742728,25.24,25.184,-51.8,634,1,0.01,-85.04,-12.27,3.59,106.3,12.78,38.547,-76.746,12.53,4965.7,152.94,98.89,257.1
,5502,742729,25.22,25.19,-51.82,634.07,1,0.01,-85.06,-12.36,3.65,106.45,12.88,38.547,-76.746,12.57,4983.1,153.03,99.15,257.1
,5503,742730,25.2,25.195,-51.85,634.17,1,0.01,-85.07,-12.44,3.71,106.59,12.98,38.547,-76.746,12.57,4987.7,153.11,99.16,257.1
,5504,742731,25.18,25.201,-51.86,634.28,1,0.01,-85.08,-12.53,3.77,106.74,13.08,38.547,-76.746,12.56,4989.1,153.19,99.1,257.09
,5505,742732,25.16,25.206,-51.88,634.37,1,0.01,-85.09,-12.6,3.83,106.88,13.17,38.547,-76.746,12.56,4993.2,153.28,99.1,257.09
,5506,742733,25.13,25.212,-51.9,634.46,1,0.01,-85.11,-12.68,3.88,107.03,13.26,38.547,-76.747,12.56,4997.7,153.39,99.11,257.09
,5507,742734,25.11,25.219,-51.94,634.56,1,0.01,-85.14,-12.75,3.94,107.19,13.34,38.547,-76.747,12.56,5003.2,153.5,99.11,257.09
,5508,742735,25.08,25.226,-51.98,634.65,1,0.01,-85.17,-12.81,4.01,107.37,13.42,38.548,-76.747,12.55,5005.3,153.61,99.03,257.07
,5509,742736,25.05,25.233,-52.02,634.72,1,0.01,-85.2,-12.87,4.07,107.55,13.5,38.548,-76.747,12.55,5010.9,153.7,99.04,257.05
,5510,742737,25.03,25.239,-52.07,634.76,1,0.01,-85.23,-12.92,4.13,107.74,13.57,38.548,-76.747,12.57,5021.4,153.7,99.15,257.05
,5511,742738,25,25.245,-52.12,634.76,1,0.01,-85.27,-12.96,4.19,107.91,13.62,38.548,-76.747,NaN,NaN,153.7,NaN,NaN
,5512,742739,24.98,25.251,-52.17,634.78,1,0.01,-85.3,-13,4.24,108.08,13.67,38.548,-76.748,NaN,NaN,153.7,NaN,NaN
,5513,742740,24.96,25.256,-52.22,634.79,1,0.01,-85.34,-13.03,4.3,108.26,13.72,38.548,-76.748,12.58,5038.5,153.78,99.24,257.05
,5514,742741,24.94,25.261,-52.26,634.8,1,0.01,-85.37,-13.05,4.36,108.47,13.76,38.548,-76.748,12.55,5032.6,153.85,99.04,257.04
,5515,742742,24.92,25.266,-52.31,634.81,1,0.01,-85.4,-13.07,4.43,108.71,13.8,38.548,-76.748,12.58,5047.3,153.92,99.26,257.04
,5516,742743,24.91,25.27,-52.34,634.85,1,0.01,-85.42,-13.09,4.5,108.98,13.84,38.548,-76.748,12.59,5053.5,154,99.31,257.03
,5517,742744,24.89,25.275,-52.36,634.92,1,0.01,-85.44,-13.1,4.58,109.28,13.87,38.548,-76.748,12.57,5049.9,154.08,99.16,257.03
,5518,742745,24.87,25.28,-52.39,634.98,1,0.01,-85.46,-13.1,4.66,109.59,13.9,38.548,-76.748,12.57,5054.2,154.17,99.17,257.03
,5519,742746,24.84,25.287,-52.42,635.07,1,0.01,-85.48,-13.1,4.75,109.93,13.93,38.548,-76.749,12.57,5058.9,154.27,99.17,257.03
,5520,742747,24.82,25.293,-52.44,635.21,1,0.01,-85.49,-13.09,4.84,110.28,13.95,38.548,-76.749,12.53,5048.6,154.37,98.86,257.03
,5521,742748,24.8,25.299,-52.44,635.38,1,0.01,-85.49,-13.07,4.92,110.64,13.96,38.548,-76.749,12.52,5050.2,154.46,98.8,257.01
,5522,742749,24.77,25.305,-52.44,635.53,1,0.01,-85.49,-13.04,5.01,111.01,13.97,38.548,-76.749,12.52,5053.7,154.54,98.78,257.01
,5523,742750,24.75,25.311,-52.46,635.63,1,0.01,-85.51,-13,5.09,111.38,13.97,38.548,-76.749,12.51,5052.6,154.63,98.67,257
,5524,742751,24.73,25.316,-52.5,635.68,1,0.01,-85.53,-12.96,5.17,111.75,13.95,38.548,-76.749,12.51,5057.3,154.71,98.68,257
,5525,742752,24.71,25.322,-52.54,635.73,1,0.01,-85.56,-12.91,5.25,112.13,13.94,38.548,-76.75,12.48,5049.1,154.79,98.44,256.99
,5526,742753,24.69,25.327,-52.57,635.77,1,0.01,-85.59,-12.85,5.33,112.51,13.91,38.548,-76.75,12.47,5049.6,154.87,98.37,256.99
,5527,742754,24.67,25.332,-52.61,635.81,1,0.01,-85.61,-12.79,5.4,112.89,13.88,38.548,-76.75,12.47,5053.8,154.94,98.37,256.98
,5528,742755,24.65,25.337,-52.64,635.85,1,0.01,-85.63,-12.72,5.47,113.27,13.85,38.548,-76.75,12.44,5046,155,98.15,256.98
,5529,742756,24.64,25.341,-52.65,635.93,1,0.01,-85.64,-12.65,5.54,113.64,13.81,38.548,-76.75,12.43,5044.6,155.06,98.06,256.98
,5530,742757,24.62,25.345,-52.65,636.05,1,0.01,-85.64,-12.57,5.6,114,13.76,38.549,-76.75,12.43,5047.8,155.15,98.06,256.97
,5531,742758,24.6,25.35,-52.66,636.17,1,0.01,-85.65,-12.49,5.65,114.36,13.71,38.549,-76.75,12.43,5051.9,155.26,98.05,256.96
,5532,742759,24.57,25.358,-52.7,636.28,1,0.01,-85.67,-12.39,5.7,114.7,13.64,38.549,-76.751,12.45,5067.2,155.38,98.24,256.96
,5533,742760,24.54,25.366,-52.73,636.4,1,0.01,-85.7,-12.29,5.74,115.03,13.57,38.549,-76.751,12.55,5112.9,155.5,99,256.94
,5534,742761,24.51,25.374,-52.76,636.56,1,0.01,-85.71,-12.19,5.77,115.34,13.49,38.549,-76.751,12.57,5129.3,155.6,99.2,256.96
,5535,742762,24.49,25.38,-52.77,636.71,1,0.01,-85.72,-12.08,5.8,115.63,13.4,38.549,-76.751,12.63,5157,155.68,99.63,256.96
,5536,742763,24.47,25.385,-52.79,636.79,1,0.01,-85.74,-11.99,5.82,115.88,13.32,38.549,-76.751,12.63,5163,155.68,99.67,256.95
,5537,742764,24.45,25.39,-52.83,636.8,1,0.01,-85.77,-11.9,5.83,116.09,13.25,38.549,-76.751,NaN,NaN,155.68,NaN,NaN
,5538,742765,24.43,25.396,-52.89,636.79,1,0.01,-85.81,-11.83,5.83,116.26,13.19,38.549,-76.751,12.64,5172.5,155.77,99.69,256.93
,5539,742766,24.41,25.401,-52.93,636.82,1,0.01,-85.84,-11.73,5.84,116.45,13.1,38.549,-76.752,12.63,5173.4,155.84,99.63,256.93
,5540,742767,24.39,25.406,-52.97,636.85,1,0.01,-85.87,-11.62,5.83,116.65,13,38.549,-76.752,12.62,5175.8,155.92,99.6,256.93
,5541,742768,24.37,25.411,-53.01,636.88,1,0.01,-85.89,-11.49,5.82,116.85,12.88,38.549,-76.752,12.55,5151.3,156.01,99.05,256.93
,5542,742769,24.35,25.417,-53,637.08,1,0.01,-85.88,-11.36,5.8,117.04,12.76,38.549,-76.752,12.55,5156,156.1,99.05,256.93
,5543,742770,24.33,25.423,-52.92,637.48,1,0.01,-85.83,-11.22,5.77,117.21,12.62,38.549,-76.752,12.55,5161.1,156.19,99.05,256.93
,5544,742771,24.3,25.428,-52.84,637.85,1,0.01,-85.78,-11.09,5.73,117.35,12.48,38.549,-76.752,12.53,5157.3,156.26,98.9,256.93
,5545,742772,24.29,25.433,-52.8,638.13,1,0.01,-85.74,-10.95,5.69,117.48,12.34,38.549,-76.752,12.53,5160.9,156.34,98.89,256.9
,5546,742773,24.27,25.439,-52.77,638.34,1,0.01,-85.73,-10.8,5.64,117.59,12.19,38.549,-76.752,12.52,5159.8,156.43,98.79,256.9
,5547,742774,24.25,25.444,-52.77,638.5,1,0.01,-85.73,-10.66,5.59,117.69,12.04,38.549,-76.753,12.52,5164.3,156.52,98.79,256.9
,5548,742775,24.22,25.45,-52.77,638.67,1,0.01,-85.73,-10.51,5.54,117.77,11.88,38.549,-76.753,12.52,5169,156.6,98.79,256.9
,5549,742776,24.2,25.455,-52.78,638.8,1,0.01,-85.73,-10.36,5.47,117.84,11.72,38.55,-76.753,12.52,5173.3,156.67,98.79,256.89
,5550,742777,24.19,25.46,-52.81,638.86,1,0.01,-85.75,-10.21,5.4,117.89,11.55,38.55,-76.753,12.52,5177.2,156.75,98.79,256.89
,5551,742778,24.17,25.465,-52.86,638.85,1,0.01,-85.79,-10.06,5.33,117.91,11.38,38.55,-76.753,12.51,5177.7,156.86,98.72,256.89
,5552,742779,24.14,25.472,-52.91,638.88,1,0.01,-85.83,-9.91,5.24,117.9,11.21,38.55,-76.753,12.5,5179.3,156.97,98.65,256.88
,5553,742780,24.11,25.48,-52.92,639.07,1,0.01,-85.83,-9.75,5.16,117.86,11.03,38.55,-76.753,12.5,5184.5,157.08,98.63,256.88
,5554,742781,24.09,25.487,-52.91,639.31,1,0.01,-85.82,-9.6,5.07,117.81,10.86,38.55,-76.753,12.49,5184.1,157.18,98.52,256.87
,5555,742782,24.06,25.493,-52.92,639.48,1,0.01,-85.83,-9.45,4.97,117.75,10.68,38.55,-76.754,12.42,5162.6,157.27,98,256.86
,5556,742783,24.04,25.499,-52.96,639.54,1,0.01,-85.85,-9.3,4.88,117.69,10.51,38.55,-76.754,12.42,5167.4,157.35,98.01,256.86
,5557,742784,24.02,25.504,-53,639.56,1,0.01,-85.88,-9.16,4.79,117.6,10.33,38.55,-76.754,12.4,5163.1,157.43,97.85,256.86
,5558,742785,24,25.509,-53.04,639.58,1,0.01,-85.91,-9.01,4.69,117.5,10.16,38.55,-76.754,12.4,5166.2,157.51,97.83,256.83
,5559,742786,23.98,25.515,-53.08,639.61,1,0.01,-85.94,-8.88,4.6,117.38,10,38.55,-76.754,12.4,5170.5,157.51,97.83,256.83
,5560,742787,23.96,25.52,-53.1,639.71,1,0.01,-85.95,-8.76,4.51,117.24,9.85,38.55,-76.754,NaN,NaN,157.51,NaN,NaN
,5561,742788,23.94,25.526,-53.09,639.9,1,0.01,-85.95,-8.65,4.42,117.09,9.71,38.55,-76.754,NaN,NaN,157.51,NaN,NaN
,5562,742789,23.92,25.531,-53.07,640.1,1,0.01,-85.94,-8.54,4.34,116.92,9.58,38.55,-76.754,NaN,NaN,157.51,NaN,NaN
,5563,742790,23.9,25.537,-53.06,640.29,1,0.01,-85.93,-8.45,4.25,116.72,9.46,38.55,-76.754,NaN,NaN,157.51,NaN,NaN
,5564,742791,23.88,25.542,-53.05,640.48,1,0.01,-85.92,-8.35,4.16,116.5,9.33,38.55,-76.754,12.4,5193,157.59,97.84,256.82
,5565,742792,23.86,25.547,-53.03,640.67,1,0.01,-85.91,-8.25,4.07,116.25,9.2,38.55,-76.755,12.4,5197.7,157.66,97.85,256.82
,5566,742793,23.84,25.552,-53.01,640.87,1,0.01,-85.89,-8.15,3.97,115.97,9.07,38.55,-76.755,12.39,5195.4,157.72,97.74,256.81
,5567,742794,23.83,25.556,-52.98,641.06,1,0.01,-85.87,-8.05,3.87,115.67,8.94,38.55,-76.755,12.37,5191.7,157.78,97.61,256.82
,5568,742795,23.81,25.56,-52.97,641.22,1,0.01,-85.86,-7.96,3.77,115.34,8.81,38.55,-76.755,12.38,5196.9,157.86,97.64,256.8
,5569,742796,23.79,25.565,-52.98,641.34,1,0.01,-85.87,-7.88,3.67,114.98,8.69,38.551,-76.755,12.38,5201,157.96,97.64,256.79
,5570,742797,23.77,25.572,-53,641.47,1,0.01,-85.89,-7.8,3.57,114.57,8.58,38.551,-76.755,12.37,5204.5,158.07,97.6,256.8
,5571,742798,23.74,25.579,-53.03,641.6,1,0.01,-85.9,-7.74,3.47,114.14,8.48,38.551,-76.755,12.38,5212.8,158.16,97.65,256.79
,5572,742799,23.72,25.585,-53.05,641.71,1,0.01,-85.92,-7.69,3.37,113.66,8.39,38.551,-76.755,12.39,5222.9,158.24,97.74,256.79
,5573,742800,23.7,25.59,-53.04,641.89,1,0.01,-85.91,-7.65,3.27,113.17,8.32,38.551,-76.755,12.39,5228.8,158.31,97.78,256.79
,5574,742801,23.68,25.595,-53.01,642.1,1,0.01,-85.89,-7.62,3.18,112.65,8.25,38.551,-76.755,12.39,5232.5,158.38,97.78,256.78
,5575,742802,23.67,25.6,-53.03,642.19,1,0.01,-85.9,-7.59,3.09,112.13,8.2,38.551,-76.755,12.39,5236.3,158.46,97.78,256.77
,5576,742803,23.65,25.605,-53.07,642.2,1,0.01,-85.94,-7.58,3,111.6,8.15,38.551,-76.755,12.4,5242.5,158.56,97.81,256.77
,5577,742804,23.62,25.612,-53.13,642.21,1,0.01,-85.98,-7.58,2.92,111.06,8.12,38.551,-76.756,12.4,5247.8,158.66,97.81,256.77
,5578,742805,23.6,25.618,-53.19,642.23,1,0.01,-86.02,-7.58,2.84,110.5,8.1,38.551,-76.756,12.42,5262.6,158.77,97.98,256.76
,5579,742806,23.57,25.625,-53.26,642.25,1,0.01,-86.07,-7.6,2.76,109.92,8.09,38.551,-76.756,12.42,5268.2,158.88,97.98,256.74
,5580,742807,23.55,25.632,-53.2,642.61,1,0.01,-86.03,-7.63,2.68,109.32,8.09,38.551,-76.756,12.42,5274,158.97,97.98,256.74
,5581,742808,23.52,25.638,-52.98,643.43,1,0.01,-85.87,-7.68,2.6,108.72,8.11,38.551,-76.756,12.36,5252.6,159.05,97.49,256.74
,5582,742809,23.51,25.644,-52.74,644.29,1,0.01,-85.7,-7.73,2.53,108.11,8.13,38.551,-76.756,12.36,5256.9,159.13,97.5,256.74
,5583,742810,23.49,25.649,-52.52,645.07,1,0.01,-85.55,-7.79,2.46,107.52,8.17,38.551,-76.756,12.36,5261.2,159.19,97.5,256.74
,5584,742811,23.47,25.653,-52.39,645.57,1,0.01,-85.46,-7.86,2.39,106.93,8.21,38.551,-76.756,12.35,5263.7,159.26,97.47,256.74
,5585,742812,23.45,25.658,-52.33,645.89,1,0.01,-85.41,-7.93,2.33,106.37,8.27,38.551,-76.756,12.38,5276.8,159.33,97.65,256.73
,5586,742813,23.44,25.663,-52.27,646.19,1,0.01,-85.37,-8.01,2.27,105.83,8.33,38.551,-76.756,12.4,5290.5,159.4,97.83,256.73
,5587,742814,23.42,25.667,-52.21,646.49,1,0.01,-85.33,-8.09,2.22,105.32,8.39,38.551,-76.756,12.4,5294.5,159.49,97.83,256.73
,5588,742815,23.4,25.673,-52.14,646.88,1,0.01,-85.28,-8.18,2.17,104.83,8.47,38.551,-76.756,12.46,5326.6,159.61,98.34,256.73
,5589,742816,23.37,25.681,-51.93,647.71,1,0.01,-85.13,-8.28,2.12,104.38,8.55,38.551,-76.757,12.46,5332.5,159.72,98.33,256.71
,5590,742817,23.35,25.688,-51.68,648.65,1,0.01,-84.96,-8.38,2.08,103.94,8.63,38.551,-76.757,12.46,5338.8,159.82,98.34,256.71
,5591,742818,23.32,25.694,-51.56,649.19,1,0.01,-84.87,-8.48,2.04,103.53,8.72,38.551,-76.757,12.47,5345.7,159.9,98.37,256.71
,5592,742819,23.3,25.7,-51.53,649.43,1,0.01,-84.85,-8.57,2,103.14,8.8,38.551,-76.757,12.47,5350.7,159.99,98.37,256.71
,5593,742820,23.28,25.706,-51.54,649.56,1,0.01,-84.86,-8.67,1.97,102.79,8.89,38.551,-76.757,12.47,5355.1,160.06,98.37,256.7
,5594,742821,23.27,25.71,-51.53,649.74,1,0.01,-84.85,-8.76,1.94,102.47,8.97,38.551,-76.757,12.49,5366.4,160.12,98.51,256.7
,5595,742822,23.25,25.714,-51.49,649.95,1,0.01,-84.83,-8.85,1.91,102.2,9.05,38.551,-76.757,12.49,5369.8,160.19,98.51,256.69
,5596,742823,23.23,25.719,-51.47,650.14,1,0.01,-84.81,-8.93,1.89,101.97,9.12,38.551,-76.757,12.48,5373.3,160.25,98.5,256.68
,5597,742824,23.22,25.723,-51.47,650.28,1,0.01,-84.81,-9,1.88,101.78,9.19,38.551,-76.757,12.47,5372,160.33,98.41,256.68
,5598,742825,23.2,25.728,-51.45,650.48,1,0.01,-84.8,-9.06,1.86,101.63,9.25,38.551,-76.757,12.47,5373.5,160.42,98.36,256.68
,5599,742826,23.18,25.734,-51.42,650.73,1,0.01,-84.77,-9.11,1.85,101.5,9.3,38.551,-76.758,12.46,5376.9,160.51,98.34,256.68
,5600,742827,23.16,25.74,-51.41,650.94,1,0.01,-84.77,-9.15,1.85,101.41,9.34,38.551,-76.758,12.47,5383.6,160.61,98.37,256.68
,5601,742828,23.13,25.747,-51.43,651.08,1,0.01,-84.78,-9.18,1.84,101.33,9.36,38.551,-76.758,12.47,5388.7,160.71,98.36,256.66
,5602,742829,23.11,25.753,-51.46,651.16,1,0.01,-84.8,-9.21,1.83,101.24,9.39,38.551,-76.758,12.49,5402.5,160.79,98.52,256.66
,5603,742830,23.09,25.759,-51.48,651.27,1,0.01,-84.81,-9.23,1.82,101.15,9.41,38.551,-76.758,12.49,5407.3,160.87,98.52,256.65
,5604,742831,23.07,25.764,-51.49,651.37,1,0.01,-84.82,-9.24,1.81,101.08,9.42,38.551,-76.758,12.49,5412.9,160.95,98.54,256.65
,5605,742832,23.06,25.769,-51.48,651.57,1,0.01,-84.81,-9.24,1.8,101.04,9.41,38.551,-76.758,12.5,5422.6,161.03,98.64,256.64
,5606,742833,23.04,25.775,-51.44,651.84,1,0.01,-84.79,-9.23,1.8,101.02,9.4,38.551,-76.758,12.52,5433.8,161.13,98.76,256.64
,5607,742834,23.01,25.781,-51.39,652.15,1,0.01,-84.76,-9.2,1.79,101.02,9.38,38.551,-76.759,12.52,5438.8,161.22,98.76,256.63
,5608,742835,22.99,25.787,-51.35,652.46,1,0.01,-84.73,-9.17,1.78,101.01,9.34,38.551,-76.759,12.52,5444.2,161.32,98.76,256.62
,5609,742836,22.97,25.793,-51.32,652.73,1,0.01,-84.7,-9.12,1.77,100.99,9.29,38.551,-76.759,12.53,5456.9,161.4,98.9,256.62
,5610,742837,22.95,25.798,-51.3,652.94,1,0.01,-84.69,-9.06,1.75,100.94,9.23,38.551,-76.759,12.53,5461.4,161.47,98.9,256.62
,5611,742838,22.93,25.803,-51.3,653.08,1,0.01,-84.69,-9,1.73,100.87,9.16,38.551,-76.759,12.53,5465.6,161.55,98.9,256.61
,5612,742839,22.92,25.809,-51.31,653.21,1,0.01,-84.69,-8.92,1.7,100.77,9.08,38.551,-76.759,12.55,5476.7,161.64,99.02,256.61
,5613,742840,22.89,25.814,-51.32,653.33,1,0.01,-84.71,-8.83,1.66,100.66,8.99,38.551,-76.759,12.55,5482.6,161.74,99.04,256.61
,5614,742841,22.87,25.821,-51.33,653.47,1,0.01,-84.71,-8.74,1.63,100.54,8.89,38.551,-76.759,12.56,5491.9,161.84,99.11,256.61
,5615,742842,22.85,25.827,-51.33,653.67,1,0.01,-84.71,-8.64,1.58,100.39,8.78,38.551,-76.759,12.55,5493.5,161.93,99.04,256.6
,5616,742843,22.83,25.834,-51.33,653.86,1,0.01,-84.71,-8.53,1.53,100.2,8.67,38.551,-76.759,12.55,5499.1,162.02,99.04,256.6
,5617,742844,22.81,25.84,-51.33,654.03,1,0.01,-84.71,-8.42,1.48,99.94,8.55,38.551,-76.76,12.53,5492.7,162.1,98.84,256.59
,5618,742845,22.79,25.845,-51.28,654.31,1,0.01,-84.68,-8.31,1.4,99.59,8.43,38.551,-76.76,12.53,5496.8,162.16,98.84,256.58
,5619,742846,22.77,25.849,-51.2,654.66,1,0.01,-84.62,-8.2,1.32,99.15,8.31,38.551,-76.76,12.53,5500.5,162.22,98.84,256.58
,5620,742847,22.76,25.853,-51.13,655.01,1,0.01,-84.57,-8.09,1.23,98.62,8.18,38.552,-76.76,12.53,5504.5,162.29,98.85,256.58
,5621,742848,22.75,25.857,-51.05,655.35,1,0.02,-84.52,-7.98,1.12,98.01,8.06,38.552,-76.76,12.53,5508,162.37,98.84,256.57
,5622,742849,22.73,25.863,-50.97,655.75,1,0.02,-84.46,-7.87,1.01,97.33,7.94,38.552,-76.76,12.54,5517.8,162.47,98.94,256.56
,5623,742850,22.7,25.869,-50.9,656.14,1,0.02,-84.41,-7.77,0.89,96.57,7.82,38.552,-76.76,12.54,5523.2,162.57,98.94,256.55
,5624,742851,22.68,25.875,-50.85,656.47,1,0.02,-84.38,-7.67,0.77,95.74,7.71,38.552,-76.76,12.54,5528.7,162.66,98.94,256.55
,5625,742852,22.66,25.881,-50.8,656.79,1,0.02,-84.34,-7.59,0.64,94.81,7.61,38.552,-76.76,12.54,5534,162.76,98.94,256.55
,5626,742853,22.64,25.888,-50.75,657.12,1,0.02,-84.31,-7.51,0.5,93.78,7.52,38.552,-76.76,12.54,5540.4,162.86,98.96,256.54
,5627,742854,22.61,25.895,-50.71,657.46,1,0.02,-84.27,-7.44,0.34,92.64,7.44,38.552,-76.76,12.55,5549.6,162.95,99.02,256.54
,5628,742855,22.59,25.901,-50.65,657.78,1,0.02,-84.24,-7.38,0.18,91.38,7.38,38.552,-76.76,12.55,5554.9,163.04,99.02,256.54
,5629,742856,22.57,25.907,-50.59,658.15,1,0.02,-84.19,-7.33,0,90.03,7.33,38.552,-76.761,12.55,5560.2,163.12,99.02,256.54
,5630,742857,22.55,25.912,-50.53,658.48,1,0.02,-84.15,-7.29,-0.18,88.61,7.3,38.552,-76.761,12.55,5564.6,163.2,99.02,256.53
,5631,742858,22.54,25.917,-50.5,658.72,1,0.02,-84.13,-7.27,-0.36,87.16,7.28,38.552,-76.761,12.55,5570.2,163.27,99.05,256.53
