Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,Theta_K,RH_percent,H2O_gpkg,Frostpoint_degC,u_mps,v_mps,WindDirection_deg,WindSpeed_mps,Latitude_deg,Longitude_deg,Ozone_mPa,Ozone_ppmv,intO3_DU,resO3_DU,PumpTemp_degC
,4730,741973,26.12,25.055,-48.09,638.3,1,0.02,-82.45,-9.6,2.86,106.6,10.02,39.086,-77.104,13.49,5164.5,143.49,106.44,264.69
,4731,741974,26.11,25.059,-48.08,638.43,1,0.02,-82.44,-9.6,2.82,106.38,10.01,39.086,-77.104,13.49,5167.6,143.55,106.44,264.69
,4732,741975,26.09,25.063,-48.07,638.59,1,0.02,-82.43,-9.6,2.78,106.17,9.99,39.086,-77.104,13.54,5190.2,143.63,106.85,264.69
,4733,741976,26.07,25.068,-48.05,638.78,1,0.02,-82.42,-9.59,2.75,105.99,9.98,39.086,-77.104,13.55,5198.5,143.63,106.94,264.68
,4734,741977,26.05,25.074,-48.03,639,1,0.02,-82.4,-9.59,2.72,105.84,9.96,39.086,-77.105,NaN,NaN,143.63,NaN,NaN
,4735,741978,26.03,25.079,-48.01,639.22,1,0.02,-82.39,-9.58,2.7,105.72,9.95,39.086,-77.105,NaN,NaN,143.63,NaN,NaN
,4736,741979,26,25.085,-48,639.39,1,0.02,-82.38,-9.56,2.67,105.6,9.93,39.086,-77.105,13.54,5207.7,143.7,106.85,264.67
,4737,741980,25.99,25.09,-48.01,639.5,1,0.02,-82.39,-9.55,2.65,105.48,9.91,39.086,-77.105,13.54,5211.4,143.78,106.85,264.67
,4738,741981,25.97,25.094,-48.01,639.63,1,0.02,-82.39,-9.53,2.62,105.36,9.88,39.086,-77.105,13.54,5212.6,143.84,106.8,264.66
,4739,741982,25.95,25.098,-48,639.76,1,0.02,-82.38,-9.5,2.59,105.23,9.85,39.086,-77.105,13.54,5218.2,143.91,106.84,264.64
,4740,741983,25.93,25.103,-48,639.88,1,0.02,-82.38,-9.48,2.56,105.13,9.82,39.086,-77.105,13.54,5221.5,143.98,106.84,264.64
,4741,741984,25.92,25.107,-48.01,639.98,1,0.02,-82.39,-9.44,2.54,105.05,9.78,39.086,-77.105,13.54,5225.1,144.05,106.85,264.64
,4742,741985,25.9,25.111,-48.02,640.07,1,0.02,-82.39,-9.41,2.52,105,9.74,39.086,-77.106,13.54,5228.9,144.12,106.85,264.64
,4743,741986,25.88,25.116,-48.01,640.22,1,0.02,-82.39,-9.37,2.5,104.97,9.7,39.086,-77.106,13.54,5229.9,144.2,106.8,264.64
,4744,741987,25.86,25.121,-47.98,640.44,1,0.02,-82.37,-9.33,2.49,104.96,9.66,39.086,-77.106,13.48,5211.5,144.3,106.35,264.64
,4745,741988,25.84,25.127,-47.95,640.69,1,0.02,-82.35,-9.29,2.48,104.95,9.61,39.086,-77.106,13.48,5215.5,144.4,106.33,264.64
,4746,741989,25.82,25.133,-47.93,640.93,1,0.02,-82.33,-9.24,2.47,104.96,9.57,39.086,-77.106,13.48,5220.5,144.4,106.34,264.64
,4747,741990,25.8,25.138,-47.91,641.13,1,0.02,-82.32,-9.21,2.46,104.97,9.53,39.086,-77.106,NaN,NaN,144.4,NaN,NaN
,4748,741991,25.78,25.142,-47.89,641.31,1,0.02,-82.3,-9.17,2.46,105,9.49,39.086,-77.106,13.48,5228.2,144.48,106.34,264.63
,4749,741992,25.76,25.147,-47.88,641.47,1,0.02,-82.3,-9.12,2.45,105.05,9.45,39.086,-77.106,13.48,5232.2,144.56,106.34,264.62
,4750,741993,25.74,25.153,-47.88,641.61,1,0.02,-82.3,-9.07,2.45,105.11,9.39,39.086,-77.106,13.48,5236.2,144.65,106.33,264.6
,4751,741994,25.72,25.158,-47.89,641.72,1,0.02,-82.31,-9.01,2.45,105.19,9.34,39.086,-77.106,13.49,5244.1,144.74,106.41,264.6
,4752,741995,25.7,25.164,-47.91,641.84,1,0.02,-82.32,-8.95,2.44,105.26,9.28,39.086,-77.107,13.49,5248.5,144.74,106.41,264.6
,4753,741996,25.67,25.169,-47.92,641.95,1,0.02,-82.33,-8.9,2.44,105.34,9.23,39.086,-77.107,NaN,NaN,144.74,NaN,NaN
,4754,741997,25.65,25.175,-47.94,642.09,1,0.02,-82.34,-8.85,2.44,105.4,9.18,39.086,-77.107,NaN,NaN,144.74,NaN,NaN
,4755,741998,25.63,25.181,-47.95,642.22,1,0.02,-82.34,-8.8,2.43,105.46,9.13,39.086,-77.107,13.52,5274.9,144.83,106.66,264.6
,4756,741999,25.61,25.187,-47.95,642.37,1,0.02,-82.35,-8.74,2.43,105.52,9.07,39.086,-77.107,13.52,5279.4,144.9,106.66,264.6
,4757,742000,25.59,25.192,-47.95,642.5,1,0.02,-82.35,-8.67,2.42,105.57,9,39.086,-77.107,13.52,5283.2,144.98,106.66,264.6
,4758,742001,25.57,25.196,-47.96,642.6,1,0.02,-82.35,-8.6,2.4,105.61,8.93,39.086,-77.107,13.52,5286.7,144.98,106.66,264.59
,4759,742002,25.55,25.2,-47.97,642.68,1,0.02,-82.36,-8.54,2.39,105.64,8.86,39.086,-77.107,NaN,NaN,144.98,NaN,NaN
,4760,742003,25.53,25.205,-47.99,642.76,1,0.02,-82.38,-8.48,2.38,105.66,8.81,39.086,-77.107,NaN,NaN,144.98,NaN,NaN
,4761,742004,25.51,25.21,-48.02,642.84,1,0.02,-82.39,-8.43,2.37,105.68,8.76,39.086,-77.107,13.51,5295,144.98,106.59,264.58
,4762,742005,25.49,25.216,-48.03,642.95,1,0.02,-82.41,-8.38,2.35,105.68,8.71,39.086,-77.108,NaN,NaN,144.98,NaN,NaN
,4763,742006,25.47,25.222,-48.05,643.06,1,0.02,-82.42,-8.33,2.34,105.67,8.65,39.086,-77.108,13.49,5295.9,145.08,106.42,264.56
,4764,742007,25.44,25.229,-48.06,643.23,1,0.02,-82.42,-8.27,2.31,105.63,8.58,39.086,-77.108,13.49,5301.6,145.19,106.42,264.56
,4765,742008,25.42,25.236,-48.05,643.43,1,0.02,-82.42,-8.19,2.28,105.55,8.5,39.086,-77.108,13.51,5315.1,145.28,106.59,264.56
,4766,742009,25.39,25.242,-48.05,643.62,1,0.02,-82.41,-8.1,2.24,105.42,8.41,39.087,-77.108,13.51,5320.5,145.38,106.6,264.56
,4767,742010,25.37,25.248,-48.05,643.77,1,0.02,-82.42,-8.02,2.18,105.24,8.31,39.087,-77.108,13.51,5325,145.48,106.59,264.56
,4768,742011,25.35,25.254,-48.06,643.93,1,0.02,-82.42,-7.93,2.13,105.01,8.21,39.087,-77.108,13.51,5330.1,145.59,106.59,264.55
,4769,742012,25.32,25.26,-48.06,644.1,1,0.02,-82.42,-7.85,2.07,104.75,8.11,39.087,-77.108,13.51,5335.7,145.69,106.6,264.55
,4770,742013,25.3,25.266,-48.06,644.28,1,0.02,-82.42,-7.76,2,104.45,8.02,39.087,-77.108,13.51,5340.2,145.77,106.59,264.53
,4771,742014,25.28,25.272,-48.06,644.42,1,0.02,-82.42,-7.68,1.93,104.12,7.92,39.087,-77.108,13.49,5335.2,145.84,106.41,264.53
,4772,742015,25.26,25.276,-48.05,644.56,1,0.02,-82.42,-7.61,1.87,103.78,7.84,39.087,-77.109,13.5,5344.5,145.84,106.52,264.53
,4773,742016,25.24,25.28,-48.04,644.74,1,0.02,-82.41,-7.56,1.81,103.44,7.77,39.087,-77.109,NaN,NaN,145.84,NaN,NaN
,4774,742017,25.23,25.285,-48.02,644.92,1,0.02,-82.39,-7.5,1.75,103.1,7.71,39.087,-77.109,13.53,5363,145.93,106.75,264.53
,4775,742018,25.21,25.29,-47.98,645.16,1,0.02,-82.37,-7.45,1.67,102.65,7.64,39.087,-77.109,13.52,5362.2,146.02,106.64,264.53
,4776,742019,25.19,25.296,-47.95,645.41,1,0.02,-82.35,-7.4,1.58,102.1,7.56,39.087,-77.109,13.52,5367,146.13,106.65,264.52
,4777,742020,25.16,25.303,-47.92,645.7,1,0.02,-82.32,-7.34,1.49,101.47,7.49,39.087,-77.109,13.54,5381.9,146.25,106.83,264.52
,4778,742021,25.13,25.31,-47.88,646.02,1,0.02,-82.29,-7.29,1.39,100.82,7.42,39.087,-77.109,13.56,5394.6,146.35,106.97,264.52
,4779,742022,25.11,25.316,-47.83,646.33,1,0.02,-82.26,-7.25,1.31,100.23,7.36,39.087,-77.109,13.56,5400.1,146.35,106.98,264.52
,4780,742023,25.09,25.321,-47.79,646.59,1,0.02,-82.23,-7.22,1.24,99.72,7.32,39.087,-77.109,NaN,NaN,146.35,NaN,NaN
,4781,742024,25.07,25.326,-47.74,646.86,1,0.02,-82.2,-7.2,1.17,99.25,7.29,39.087,-77.109,13.56,5409.1,146.44,106.99,264.52
,4782,742025,25.05,25.332,-47.71,647.11,1,0.02,-82.18,-7.18,1.1,98.71,7.26,39.087,-77.109,13.57,5418.6,146.54,107.08,264.5
,4783,742026,25.02,25.338,-47.7,647.31,1,0.02,-82.17,-7.16,1.01,98.06,7.24,39.087,-77.109,13.59,5429.1,146.65,107.19,264.49
,4784,742027,25,25.345,-47.7,647.5,1,0.02,-82.17,-7.16,0.93,97.37,7.22,39.087,-77.109,13.59,5434.8,146.75,107.2,264.49
,4785,742028,24.98,25.351,-47.71,647.66,1,0.02,-82.18,-7.16,0.84,96.69,7.21,39.087,-77.11,13.59,5440,146.75,107.2,264.48
,4786,742029,24.95,25.357,-47.72,647.78,1,0.02,-82.19,-7.17,0.76,96.07,7.21,39.087,-77.11,NaN,NaN,146.75,NaN,NaN
,4787,742030,24.93,25.362,-47.73,647.91,1,0.02,-82.19,-7.18,0.69,95.53,7.21,39.087,-77.11,NaN,NaN,146.75,NaN,NaN
,4788,742031,24.91,25.368,-47.74,648.03,1,0.02,-82.2,-7.2,0.64,95.05,7.23,39.087,-77.11,NaN,NaN,146.75,NaN,NaN
,4789,742032,24.89,25.373,-47.75,648.15,1,0.02,-82.21,-7.24,0.59,94.64,7.26,39.087,-77.11,NaN,NaN,146.75,NaN,NaN
,4790,742033,24.87,25.379,-47.76,648.27,1,0.02,-82.22,-7.28,0.54,94.26,7.3,39.087,-77.11,NaN,NaN,146.75,NaN,NaN
,4791,742034,24.85,25.384,-47.77,648.4,1,0.02,-82.22,-7.33,0.5,93.92,7.34,39.087,-77.11,13.63,5485.9,146.85,107.56,264.47
,4792,742035,24.83,25.391,-47.79,648.55,1,0.02,-82.23,-7.39,0.47,93.61,7.4,39.087,-77.11,13.63,5491.9,146.98,107.57,264.47
,4793,742036,24.8,25.398,-47.8,648.73,1,0.02,-82.24,-7.46,0.43,93.31,7.47,39.087,-77.11,13.67,5512.4,147.09,107.85,264.46
,4794,742037,24.77,25.405,-47.81,648.89,1,0.02,-82.25,-7.54,0.4,93.07,7.55,39.087,-77.11,13.67,5518.6,147.2,107.85,264.46
,4795,742038,24.75,25.412,-47.83,649.02,1,0.02,-82.26,-7.62,0.39,92.9,7.63,39.087,-77.11,13.71,5538.2,147.3,108.13,264.44
,4796,742039,24.72,25.418,-47.85,649.14,1,0.02,-82.27,-7.72,0.38,92.81,7.73,39.087,-77.11,13.69,5537.3,147.4,108.01,264.45
,4797,742040,24.7,25.424,-47.87,649.26,1,0.02,-82.29,-7.81,0.38,92.78,7.82,39.087,-77.111,13.69,5542.4,147.5,108.01,264.44
,4798,742041,24.68,25.43,-47.89,649.35,1,0.02,-82.3,-7.9,0.39,92.8,7.9,39.087,-77.111,13.69,5547.3,147.5,108.01,264.44
,4799,742042,24.66,25.436,-47.91,649.46,1,0.02,-82.32,-7.97,0.4,92.85,7.98,39.087,-77.111,NaN,NaN,147.5,NaN,NaN
,4800,742043,24.64,25.441,-47.92,649.58,1,0.02,-82.33,-8.04,0.41,92.92,8.05,39.087,-77.111,13.71,5563.4,147.59,108.14,264.43
,4801,742044,24.62,25.447,-47.93,649.73,1,0.02,-82.33,-8.12,0.43,93.03,8.13,39.087,-77.111,13.69,5561.9,147.68,108.02,264.43
,4802,742045,24.59,25.452,-47.93,649.86,1,0.02,-82.33,-8.21,0.45,93.17,8.23,39.087,-77.111,13.69,5566.7,147.77,108.02,264.43
,4803,742046,24.57,25.458,-47.94,650,1,0.02,-82.34,-8.31,0.48,93.33,8.32,39.087,-77.111,13.69,5571.5,147.77,108.02,264.42
,4804,742047,24.55,25.464,-47.95,650.14,1,0.02,-82.34,-8.39,0.51,93.49,8.41,39.087,-77.111,NaN,NaN,147.77,NaN,NaN
,4805,742048,24.53,25.469,-47.95,650.29,1,0.02,-82.35,-8.47,0.54,93.64,8.49,39.087,-77.111,NaN,NaN,147.77,NaN,NaN
,4806,742049,24.51,25.475,-47.96,650.43,1,0.02,-82.35,-8.53,0.56,93.78,8.55,39.087,-77.111,13.69,5585.9,147.77,108.02,264.41
,4807,742050,24.49,25.481,-47.97,650.58,1,0.02,-82.36,-8.59,0.59,93.92,8.61,39.087,-77.112,NaN,NaN,147.77,NaN,NaN
,4808,742051,24.46,25.488,-47.98,650.73,1,0.02,-82.36,-8.65,0.62,94.07,8.67,39.087,-77.112,13.68,5592.5,147.9,107.95,264.41
,4809,742052,24.44,25.495,-47.99,650.89,1,0.02,-82.38,-8.72,0.65,94.25,8.74,39.087,-77.112,13.66,5591.6,148.03,107.8,264.41
,4810,742053,24.41,25.503,-48.02,651.04,1,0.02,-82.4,-8.79,0.69,94.47,8.82,39.087,-77.112,13.68,5603.5,148.14,107.9,264.4
,4811,742054,24.38,25.51,-48.05,651.16,1,0.02,-82.42,-8.87,0.73,94.71,8.9,39.087,-77.112,13.68,5609.6,148.24,107.9,264.4
,4812,742055,24.36,25.516,-48.08,651.24,1,0.02,-82.43,-8.95,0.77,94.95,8.98,39.087,-77.112,13.66,5607.8,148.34,107.77,264.39
,4813,742056,24.34,25.522,-48.1,651.34,1,0.02,-82.45,-9.02,0.82,95.18,9.05,39.087,-77.112,13.64,5603.6,148.44,107.59,264.39
,4814,742057,24.31,25.528,-48.13,651.45,1,0.02,-82.47,-9.08,0.86,95.39,9.12,39.087,-77.112,13.64,5608.9,148.56,107.6,264.39
,4815,742058,24.29,25.536,-48.15,651.59,1,0.02,-82.48,-9.14,0.89,95.58,9.18,39.087,-77.112,13.63,5612.3,148.68,107.54,264.39
,4816,742059,24.26,25.543,-48.18,651.72,1,0.02,-82.5,-9.19,0.93,95.75,9.23,39.087,-77.113,13.62,5615.2,148.78,107.47,264.39
,4817,742060,24.24,25.549,-48.2,651.84,1,0.02,-82.52,-9.23,0.95,95.9,9.28,39.087,-77.113,13.62,5620.7,148.87,107.48,264.38
,4818,742061,24.22,25.555,-48.22,651.94,1,0.02,-82.53,-9.26,0.98,96.03,9.31,39.087,-77.113,13.62,5625.3,148.96,107.47,264.38
,4819,742062,24.2,25.56,-48.24,652.03,1,0.02,-82.55,-9.29,1,96.14,9.34,39.087,-77.113,13.59,5617,149.05,107.23,264.37
,4820,742063,24.18,25.566,-48.26,652.11,1,0.02,-82.56,-9.3,1.02,96.23,9.36,39.087,-77.113,13.59,5621.5,149.15,107.22,264.37
,4821,742064,24.15,25.572,-48.28,652.22,1,0.02,-82.58,-9.32,1.03,96.3,9.37,39.087,-77.113,13.59,5626.7,149.25,107.23,264.37
,4822,742065,24.13,25.578,-48.3,652.36,1,0.02,-82.59,-9.33,1.04,96.35,9.39,39.087,-77.113,13.58,5628.6,149.36,107.15,264.37
,4823,742066,24.1,25.585,-48.32,652.49,1,0.02,-82.6,-9.34,1.04,96.37,9.39,39.087,-77.113,13.54,5616,149.47,106.81,264.36
,4824,742067,24.08,25.592,-48.35,652.58,1,0.02,-82.63,-9.34,1.04,96.35,9.4,39.087,-77.113,13.53,5619.3,149.58,106.76,264.36
,4825,742068,24.06,25.599,-48.39,652.67,1,0.02,-82.65,-9.34,1.03,96.3,9.39,39.087,-77.114,13.52,5620.9,149.69,106.68,264.36
,4826,742069,24.03,25.605,-48.42,652.76,1,0.02,-82.68,-9.33,1.02,96.23,9.39,39.087,-77.114,13.51,5621.6,149.78,106.59,264.36
,4827,742070,24.01,25.611,-48.45,652.85,1,0.02,-82.69,-9.32,1,96.13,9.38,39.087,-77.114,13.48,5615.8,149.87,106.38,264.35
,4828,742071,23.99,25.617,-48.47,652.94,1,0.02,-82.71,-9.31,0.98,96.01,9.36,39.087,-77.114,13.47,5614.5,149.96,106.27,264.34
,4829,742072,23.97,25.622,-48.5,653.03,1,0.02,-82.73,-9.3,0.96,95.87,9.35,39.087,-77.114,13.48,5625.3,150.04,106.39,264.34
,4830,742073,23.95,25.627,-48.51,653.14,1,0.02,-82.73,-9.29,0.93,95.73,9.33,39.087,-77.114,13.51,5640.6,150.13,106.59,264.34
,4831,742074,23.93,25.632,-48.52,653.26,1,0.02,-82.74,-9.28,0.91,95.6,9.32,39.087,-77.114,13.51,5645.1,150.22,106.59,264.33
,4832,742075,23.91,25.638,-48.53,653.37,1,0.02,-82.75,-9.27,0.89,95.46,9.31,39.087,-77.114,13.49,5641.6,150.31,106.44,264.33
,4833,742076,23.89,25.644,-48.55,653.48,1,0.02,-82.77,-9.27,0.85,95.27,9.31,39.087,-77.114,13.48,5644.1,150.42,106.39,264.33
,4834,742077,23.87,25.65,-48.56,653.65,1,0.02,-82.77,-9.26,0.81,95.01,9.29,39.087,-77.115,13.48,5649.8,150.55,106.39,264.32
,4835,742078,23.84,25.659,-48.56,653.89,1,0.02,-82.77,-9.25,0.76,94.71,9.28,39.087,-77.115,13.49,5659.8,150.69,106.44,264.32
,4836,742079,23.8,25.667,-48.56,654.14,1,0.02,-82.77,-9.25,0.71,94.37,9.27,39.087,-77.115,13.51,5675.6,150.81,106.6,264.32
,4837,742080,23.78,25.675,-48.57,654.32,1,0.02,-82.78,-9.24,0.65,94.01,9.26,39.087,-77.115,13.51,5682.2,150.91,106.61,264.32
,4838,742081,23.76,25.68,-48.57,654.47,1,0.02,-82.78,-9.23,0.59,93.68,9.25,39.087,-77.115,13.5,5683.9,150.91,106.54,264.31
,4839,742082,23.74,25.686,-48.57,654.63,1,0.02,-82.78,-9.23,0.55,93.38,9.25,39.087,-77.115,NaN,NaN,150.91,NaN,NaN
,4840,742083,23.72,25.691,-48.57,654.79,1,0.02,-82.78,-9.23,0.5,93.09,9.24,39.087,-77.115,13.5,5691.1,151,106.5,264.31
,4841,742084,23.7,25.697,-48.56,654.97,1,0.02,-82.77,-9.23,0.44,92.74,9.24,39.087,-77.115,13.49,5693.8,151.1,106.46,264.29
,4842,742085,23.67,25.703,-48.56,655.15,1,0.02,-82.77,-9.24,0.37,92.31,9.24,39.087,-77.115,13.49,5699.3,151.2,106.46,264.29
,4843,742086,23.65,25.71,-48.56,655.34,1,0.02,-82.77,-9.24,0.29,91.81,9.25,39.087,-77.116,13.49,5704.9,151.31,106.46,264.29
,4844,742087,23.63,25.716,-48.54,655.58,1,0.02,-82.76,-9.25,0.21,91.28,9.26,39.087,-77.116,13.5,5712.9,151.42,106.5,264.28
,4845,742088,23.6,25.723,-48.52,655.84,1,0.02,-82.74,-9.27,0.12,90.73,9.27,39.087,-77.116,13.5,5718.8,151.52,106.5,264.28
,4846,742089,23.58,25.729,-48.51,656.05,1,0.02,-82.73,-9.28,0.03,90.17,9.28,39.087,-77.116,13.49,5722.1,151.62,106.47,264.28
,4847,742090,23.56,25.735,-48.51,656.22,1,0.02,-82.73,-9.29,-0.07,89.59,9.29,39.087,-77.116,13.49,5727.4,151.74,106.47,264.28
,4848,742091,23.53,25.743,-48.51,656.42,1,0.02,-82.74,-9.31,-0.16,88.99,9.31,39.087,-77.116,13.49,5734.3,151.89,106.47,264.28
,4849,742092,23.5,25.752,-48.51,656.68,1,0.02,-82.74,-9.33,-0.26,88.4,9.33,39.087,-77.116,13.49,5742.5,152.03,106.47,264.27
,4850,742093,23.47,25.761,-48.5,656.96,1,0.02,-82.73,-9.34,-0.35,87.85,9.35,39.087,-77.116,13.49,5750,152.14,106.47,264.26
,4851,742094,23.45,25.767,-48.49,657.18,1,0.02,-82.73,-9.36,-0.43,87.38,9.37,39.087,-77.116,13.49,5755.8,152.21,106.47,264.25
,4852,742095,23.43,25.772,-48.49,657.34,1,0.02,-82.72,-9.38,-0.5,86.96,9.39,39.087,-77.116,13.49,5760,152.29,106.47,264.25
,4853,742096,23.41,25.777,-48.47,657.51,1,0.02,-82.71,-9.4,-0.57,86.5,9.42,39.087,-77.117,13.46,5749.3,152.38,106.2,264.25
,4854,742097,23.39,25.783,-48.45,657.75,1,0.02,-82.69,-9.43,-0.66,85.98,9.45,39.087,-77.117,13.46,5754.3,152.48,106.2,264.25
,4855,742098,23.37,25.788,-48.41,658.02,1,0.02,-82.67,-9.46,-0.76,85.43,9.49,39.087,-77.117,13.44,5749.2,152.57,106.01,264.24
,4856,742099,23.35,25.794,-48.37,658.29,1,0.02,-82.64,-9.49,-0.85,84.87,9.53,39.087,-77.117,13.44,5754.2,152.66,106.01,264.24
,4857,742100,23.33,25.8,-48.35,658.51,1,0.02,-82.63,-9.53,-0.95,84.33,9.57,39.087,-77.117,13.44,5759.5,152.76,106.02,264.25
,4858,742101,23.31,25.806,-48.35,658.72,1,0.02,-82.62,-9.56,-1.04,83.81,9.62,39.087,-77.117,13.39,5743.7,152.88,105.63,264.25
,4859,742102,23.28,25.813,-48.34,658.93,1,0.02,-82.62,-9.6,-1.13,83.32,9.67,39.087,-77.117,13.39,5750,153,105.63,264.24
,4860,742103,23.26,25.821,-48.34,659.15,1,0.02,-82.62,-9.65,-1.21,82.85,9.72,39.087,-77.117,13.39,5756.9,153.12,105.63,264.24
,4861,742104,23.23,25.829,-48.35,659.35,1,0.02,-82.63,-9.7,-1.29,82.41,9.78,39.087,-77.117,13.39,5763.5,153.24,105.63,264.23
,4862,742105,23.2,25.836,-48.35,659.55,1,0.02,-82.63,-9.75,-1.37,82.01,9.85,39.087,-77.118,13.36,5760.1,153.35,105.44,264.23
,4863,742106,23.18,25.843,-48.34,659.79,1,0.02,-82.62,-9.81,-1.44,81.66,9.91,39.087,-77.118,13.35,5761.8,153.45,105.37,264.23
,4864,742107,23.16,25.849,-48.32,660.01,1,0.02,-82.61,-9.87,-1.5,81.34,9.98,39.087,-77.118,13.3,5745.2,153.52,104.97,264.22
,4865,742108,23.14,25.854,-48.31,660.17,1,0.02,-82.6,-9.93,-1.56,81.05,10.05,39.087,-77.118,13.28,5737.1,153.6,104.74,264.22
,4866,742109,23.12,25.859,-48.33,660.28,1,0.02,-82.61,-9.99,-1.62,80.78,10.12,39.087,-77.118,13.3,5752.5,153.68,104.95,264.21
,4867,742110,23.11,25.863,-48.35,660.36,1,0.02,-82.62,-10.07,-1.68,80.55,10.21,39.087,-77.118,13.3,5756.6,153.75,104.95,264.21
,4868,742111,23.09,25.868,-48.36,660.46,1,0.02,-82.63,-10.15,-1.73,80.34,10.29,39.087,-77.118,13.3,5761,153.84,104.95,264.21
,4869,742112,23.07,25.873,-48.36,660.62,1,0.02,-82.63,-10.23,-1.77,80.17,10.39,39.087,-77.118,13.26,5749.5,153.94,104.65,264.2
,4870,742113,23.05,25.88,-48.36,660.8,1,0.02,-82.63,-10.32,-1.81,80.03,10.48,39.087,-77.118,13.26,5755,154.04,104.65,264.2
,4871,742114,23.03,25.886,-48.35,660.98,1,0.02,-82.63,-10.42,-1.85,79.93,10.58,39.087,-77.119,13.27,5760.7,154.13,104.66,264.2
,4872,742115,23.01,25.892,-48.34,661.19,1,0.02,-82.62,-10.52,-1.88,79.86,10.68,39.087,-77.119,13.27,5765.9,154.23,104.66,264.19
,4873,742116,22.99,25.898,-48.33,661.4,1,0.02,-82.61,-10.62,-1.91,79.81,10.79,39.087,-77.119,13.3,5787.5,154.32,104.96,264.2
,4874,742117,22.96,25.904,-48.32,661.58,1,0.02,-82.61,-10.72,-1.93,79.78,10.9,39.087,-77.119,13.3,5792.6,154.41,104.96,264.19
,4875,742118,22.94,25.91,-48.33,661.72,1,0.02,-82.61,-10.84,-1.96,79.76,11.01,39.087,-77.119,13.23,5765,154.51,104.36,264.19
,4876,742119,22.92,25.916,-48.36,661.83,1,0.02,-82.63,-10.95,-1.98,79.77,11.13,39.087,-77.119,13.22,5765.4,154.62,104.28,264.19
,4877,742120,22.9,25.922,-48.38,661.94,1,0.02,-82.65,-11.08,-1.99,79.8,11.25,39.087,-77.119,13.22,5771.3,154.73,104.28,264.19
,4878,742121,22.87,25.93,-48.42,662.05,1,0.02,-82.67,-11.2,-2,79.85,11.38,39.087,-77.119,13.22,5778,154.85,104.28,264.19
,4879,742122,22.85,25.937,-48.46,662.16,1,0.02,-82.7,-11.33,-2.01,79.94,11.51,39.087,-77.12,13.22,5784.6,154.97,104.28,264.18
,4880,742123,22.82,25.945,-48.49,662.26,1,0.02,-82.73,-11.46,-2.01,80.05,11.63,39.087,-77.12,13.22,5791.5,155.09,104.28,264.18
,4881,742124,22.8,25.952,-48.53,662.37,1,0.02,-82.75,-11.58,-2.01,80.17,11.75,39.087,-77.12,13.22,5798,155.21,104.28,264.16
,4882,742125,22.77,25.959,-48.56,662.49,1,0.02,-82.77,-11.71,-2,80.3,11.87,39.087,-77.12,13.22,5804.4,155.3,104.28,264.16
,4883,742126,22.75,25.965,-48.58,662.6,1,0.02,-82.79,-11.83,-1.99,80.45,11.99,39.087,-77.12,13.22,5809.8,155.38,104.29,264.16
,4884,742127,22.73,25.971,-48.58,662.74,1,0.02,-82.79,-11.95,-1.98,80.61,12.11,39.087,-77.12,13.22,5814.3,155.47,104.28,264.16
,4885,742128,22.71,25.976,-48.58,662.9,1,0.02,-82.79,-12.07,-1.96,80.8,12.23,39.087,-77.12,13.2,5812.4,155.55,104.17,264.16
,4886,742129,22.69,25.981,-48.58,663.05,1,0.02,-82.79,-12.19,-1.93,81.01,12.35,39.087,-77.121,13.2,5817.4,155.65,104.17,264.16
,4887,742130,22.67,25.987,-48.6,663.19,1,0.02,-82.8,-12.31,-1.89,81.26,12.45,39.087,-77.121,13.18,5811.3,155.74,103.96,264.15
,4888,742131,22.65,25.993,-48.62,663.31,1,0.02,-82.81,-12.42,-1.85,81.54,12.55,39.087,-77.121,13.18,5816.5,155.84,103.96,264.14
,4889,742132,22.63,26,-48.64,663.42,1,0.02,-82.83,-12.52,-1.8,81.83,12.64,39.087,-77.121,13.18,5825.8,155.94,104.03,264.14
,4890,742133,22.61,26.006,-48.67,663.5,1,0.02,-82.85,-12.61,-1.74,82.14,12.73,39.087,-77.121,13.19,5831.6,156.03,104.03,264.15
,4891,742134,22.59,26.012,-48.71,663.54,1,0.02,-82.88,-12.69,-1.68,82.47,12.8,39.087,-77.121,13.19,5836.7,156.12,104.03,264.14
,4892,742135,22.57,26.017,-48.75,663.59,1,0.02,-82.91,-12.76,-1.61,82.81,12.86,39.087,-77.121,13.18,5841.3,156.21,104.03,264.13
,4893,742136,22.55,26.023,-48.78,663.67,1,0.02,-82.93,-12.83,-1.54,83.18,12.92,39.087,-77.122,13.2,5851,156.3,104.11,264.13
,4894,742137,22.53,26.028,-48.79,663.8,1,0.02,-82.93,-12.89,-1.46,83.54,12.97,39.087,-77.122,13.2,5855.8,156.39,104.11,264.12
,4895,742138,22.51,26.034,-48.8,663.95,1,0.02,-82.94,-12.94,-1.38,83.9,13.01,39.086,-77.122,13.19,5858.5,156.39,104.06,264.12
,4896,742139,22.49,26.04,-48.8,664.1,1,0.02,-82.94,-12.97,-1.31,84.24,13.04,39.086,-77.122,NaN,NaN,156.39,NaN,NaN
,4897,742140,22.47,26.046,-48.81,664.25,1,0.02,-82.94,-13,-1.23,84.6,13.06,39.086,-77.122,NaN,NaN,156.39,NaN,NaN
,4898,742141,22.45,26.051,-48.81,664.41,1,0.02,-82.95,-13.02,-1.14,84.99,13.07,39.086,-77.122,13.19,5872.3,156.48,104.03,264.12
