Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,Theta_K,RH_percent,H2O_gpkg,Frostpoint_degC,u_mps,v_mps,WindDirection_deg,WindSpeed_mps,Latitude_deg,Longitude_deg,Ozone_mPa,Ozone_ppmv,intO3_DU,resO3_DU,PumpTemp_degC
,162,737391,928.3,0.792,24.3,303.85,71.1,14.68,18.75,3.01,1.1,249.9,3.2,39.059,-76.87,8.14,87.7,5.38,64.19,35.39
,163,737392,927.9,0.795,24.2,303.78,71.5,14.68,18.74,2.89,1.12,248.8,3.1,39.059,-76.87,8.14,87.7,5.41,64.25,35.38
,164,737393,927.6,0.798,24.2,303.81,71.8,14.75,18.81,2.86,1.19,247.5,3.1,39.059,-76.87,8.16,88,5.43,64.34,35.37
,165,737394,927.3,0.802,24.2,303.84,72.1,14.82,18.88,2.83,1.26,246.1,3.1,39.059,-76.87,8.16,88,5.45,64.37,35.37
,166,737395,926.9,0.805,24.2,303.88,72.4,14.89,18.94,2.71,1.28,244.7,3,39.059,-76.87,8.16,88,5.48,64.37,35.37
,167,737396,926.4,0.809,24.2,303.92,72.6,14.94,18.99,2.68,1.36,243.1,3,39.059,-76.87,8.16,88.1,5.51,64.37,35.36
,168,737397,926,0.813,24.1,303.86,72.9,14.91,18.96,2.64,1.43,241.6,3,39.059,-76.87,8.16,88.1,5.54,64.37,35.36
,169,737398,925.6,0.817,24.1,303.9,73.1,14.96,19,2.6,1.5,240.1,3,39.059,-76.87,8.14,87.9,5.57,64.26,35.36
,170,737399,925.2,0.821,24,303.83,73.3,14.92,18.95,2.56,1.56,238.6,3,39.059,-76.87,8.13,87.9,5.6,64.11,35.36
,171,737400,924.8,0.825,24,303.87,73.4,14.95,18.97,2.52,1.63,237.2,3,39.059,-76.87,8.12,87.8,5.63,64.03,35.35
,172,737401,924.3,0.83,24,303.92,73.5,14.98,18.99,2.49,1.68,236,3,39.059,-76.87,8.1,87.6,5.66,63.94,35.34
,173,737402,923.8,0.834,23.9,303.86,73.7,14.93,18.94,2.45,1.73,234.9,3,39.059,-76.87,8.09,87.6,5.69,63.83,35.33
,174,737403,923.3,0.839,23.8,303.81,73.9,14.89,18.89,2.43,1.76,234,3,39.059,-76.87,8.08,87.5,5.73,63.76,35.33
,175,737404,922.8,0.844,23.8,303.85,74.2,14.96,18.95,2.48,1.86,233.2,3.1,39.059,-76.87,8.06,87.3,5.76,63.62,35.32
,176,737405,922.4,0.848,23.7,303.79,74.4,14.92,18.9,2.46,1.89,232.5,3.1,39.059,-76.87,8.05,87.3,5.79,63.5,35.32
,177,737406,922,0.851,23.7,303.83,74.5,14.94,18.92,2.45,1.9,232.1,3.1,39.059,-76.87,8.05,87.3,5.82,63.49,35.31
,178,737407,921.7,0.855,23.7,303.85,74.6,14.97,18.94,2.43,1.92,231.7,3.1,39.059,-76.869,8.04,87.2,5.84,63.44,35.3
,179,737408,921.3,0.858,23.6,303.79,74.6,14.89,18.84,2.43,1.93,231.5,3.1,39.059,-76.869,8.03,87.2,5.87,63.39,35.3
,180,737409,920.9,0.862,23.6,303.83,74.7,14.91,18.86,2.43,1.93,231.5,3.1,39.059,-76.869,8.03,87.2,5.9,63.39,35.29
,181,737410,920.4,0.867,23.6,303.87,74.8,14.94,18.89,2.43,1.93,231.6,3.1,39.059,-76.869,8.04,87.4,5.93,63.43,35.29
,182,737411,919.9,0.872,23.5,303.82,74.9,14.88,18.81,2.35,1.86,231.7,3,39.059,-76.869,8.05,87.5,5.96,63.48,35.29
,183,737412,919.3,0.877,23.5,303.88,75,14.91,18.83,2.37,1.84,232.1,3,39.059,-76.869,8.05,87.6,6,63.49,35.29
,184,737413,918.8,0.882,23.4,303.82,75.2,14.87,18.78,2.38,1.83,232.5,3,39.059,-76.869,8.06,87.7,6.04,63.62,35.29
,185,737414,918.2,0.888,23.3,303.77,75.4,14.82,18.72,2.4,1.81,233,3,39.059,-76.869,8.08,88,6.08,63.72,35.29
,186,737415,917.7,0.893,23.3,303.82,75.6,14.87,18.77,2.41,1.78,233.5,3,39.059,-76.869,8.08,88,6.12,63.72,35.29
,187,737416,917.2,0.897,23.3,303.87,75.8,14.92,18.81,2.35,1.7,234.1,2.9,39.059,-76.869,8.08,88.1,6.15,63.72,35.29
,188,737417,916.8,0.901,23.2,303.8,76,14.88,18.75,2.37,1.68,234.7,2.9,39.059,-76.869,8.08,88.1,6.18,63.72,35.29
,189,737418,916.3,0.905,23.2,303.85,76.2,14.92,18.79,2.38,1.65,235.3,2.9,39.059,-76.869,8.08,88.2,6.21,63.71,35.29
,190,737419,915.9,0.91,23.1,303.79,76.5,14.9,18.76,2.4,1.63,235.8,2.9,39.059,-76.869,8.07,88.1,6.24,63.7,35.29
,191,737420,915.4,0.914,23.1,303.83,76.7,14.95,18.8,2.41,1.61,236.3,2.9,39.059,-76.869,8.07,88.2,6.27,63.71,35.29
,192,737421,915,0.918,23.1,303.87,76.8,14.97,18.82,2.43,1.59,236.8,2.9,39.059,-76.869,8.07,88.2,6.3,63.71,35.29
,193,737422,914.5,0.923,23.1,303.92,76.8,14.98,18.82,2.44,1.57,237.2,2.9,39.059,-76.869,8.07,88.2,6.33,63.7,35.29
,194,737423,914.1,0.927,23,303.86,76.8,14.9,18.73,2.36,1.5,237.6,2.8,39.059,-76.869,8.06,88.2,6.37,63.61,35.3
,195,737424,913.6,0.932,23,303.9,77,14.94,18.77,2.37,1.49,237.9,2.8,39.059,-76.869,8.05,88.1,6.4,63.54,35.3
,196,737425,913,0.937,22.9,303.86,77.2,14.9,18.71,2.38,1.48,238.1,2.8,39.059,-76.869,8.05,88.2,6.44,63.54,35.3
,197,737426,912.5,0.942,22.9,303.91,77.4,14.95,18.75,2.47,1.52,238.4,2.9,39.059,-76.869,8.04,88.1,6.48,63.45,35.3
,198,737427,912.1,0.946,22.8,303.84,77.5,14.88,18.68,2.48,1.51,238.6,2.9,39.059,-76.869,8.01,87.8,6.51,63.17,35.3
,199,737428,911.6,0.951,22.8,303.89,77.6,14.91,18.7,2.48,1.5,238.8,2.9,39.059,-76.869,7.98,87.5,6.54,62.97,35.3
,200,737429,911.2,0.955,22.8,303.93,77.6,14.92,18.7,2.49,1.49,239,2.9,39.059,-76.869,7.98,87.6,6.57,62.92,35.3
,201,737430,910.8,0.959,22.7,303.86,77.6,14.83,18.6,2.49,1.48,239.2,2.9,39.059,-76.869,7.97,87.5,6.6,62.91,35.29
,202,737431,910.3,0.964,22.7,303.91,77.8,14.88,18.64,2.58,1.53,239.4,3,39.059,-76.869,7.97,87.6,6.63,62.91,35.29
,203,737432,909.8,0.968,22.6,303.85,78,14.83,18.59,2.59,1.51,239.8,3,39.059,-76.869,7.97,87.6,6.66,62.84,35.27
,204,737433,909.3,0.973,22.5,303.8,78.3,14.81,18.55,2.69,1.55,240.1,3.1,39.059,-76.869,7.96,87.5,6.7,62.78,35.26
,205,737434,908.8,0.978,22.5,303.85,78.6,14.88,18.61,2.7,1.53,240.5,3.1,39.059,-76.868,7.95,87.5,6.73,62.76,35.26
,206,737435,908.2,0.983,22.5,303.91,78.9,14.94,18.67,2.71,1.5,241.1,3.1,39.059,-76.868,7.95,87.5,6.77,62.74,35.25
,207,737436,907.7,0.988,22.4,303.85,79.2,14.92,18.63,2.81,1.52,241.6,3.2,39.059,-76.868,7.95,87.6,6.81,62.73,35.25
,208,737437,907.2,0.994,22.4,303.9,79.3,14.94,18.65,2.83,1.49,242.3,3.2,39.059,-76.868,7.95,87.6,6.85,62.72,35.23
,209,737438,906.6,0.998,22.4,303.96,79.4,14.97,18.67,2.94,1.5,243,3.3,39.059,-76.868,7.95,87.7,6.88,62.69,35.21
,210,737439,906.2,1.003,22.4,303.99,79.4,14.98,18.67,2.96,1.46,243.8,3.3,39.059,-76.869,7.94,87.6,6.92,62.65,35.21
,211,737440,905.7,1.008,22.3,303.94,79.4,14.9,18.58,3.07,1.46,244.6,3.4,39.06,-76.869,7.93,87.6,6.95,62.57,35.2
,212,737441,905.2,1.012,22.3,303.99,79.4,14.9,18.58,3.09,1.41,245.5,3.4,39.06,-76.868,7.92,87.5,6.98,62.51,35.17
,213,737442,904.7,1.017,22.2,303.93,79.6,14.86,18.52,3.12,1.36,246.4,3.4,39.06,-76.868,7.92,87.5,7.01,62.45,35.16
,214,737443,904.2,1.022,22.1,303.88,79.9,14.83,18.48,3.23,1.35,247.4,3.5,39.06,-76.868,7.9,87.4,7.05,62.31,35.15
,215,737444,903.7,1.027,22.1,303.93,80.2,14.9,18.54,3.25,1.29,248.3,3.5,39.06,-76.868,7.88,87.2,7.08,62.2,35.13
,216,737445,903.1,1.032,22,303.88,80.5,14.87,18.5,3.37,1.27,249.3,3.6,39.06,-76.868,7.87,87.1,7.12,62.13,35.12
,217,737446,902.5,1.038,22,303.94,80.8,14.94,18.56,3.39,1.22,250.2,3.6,39.06,-76.868,7.86,87.1,7.16,62.03,35.11
,218,737447,901.9,1.044,21.9,303.89,81,14.89,18.51,3.41,1.16,251.2,3.6,39.06,-76.868,7.85,87,7.21,61.96,35.1
,219,737448,901.4,1.049,21.9,303.94,81.1,14.92,18.52,3.43,1.11,252.1,3.6,39.06,-76.868,7.85,87.1,7.24,61.92,35.09
,220,737449,900.8,1.055,21.8,303.9,81.3,14.87,18.47,3.54,1.08,253,3.7,39.06,-76.868,7.84,87,7.28,61.87,35.09
,221,737450,900.3,1.059,21.8,303.94,81.4,14.9,18.49,3.55,1.03,253.8,3.7,39.06,-76.868,7.83,87,7.32,61.82,35.08
,222,737451,899.9,1.064,21.7,303.88,81.6,14.85,18.43,3.57,0.98,254.7,3.7,39.06,-76.868,7.83,87,7.35,61.78,35.07
,223,737452,899.4,1.068,21.7,303.93,81.8,14.9,18.47,3.58,0.93,255.5,3.7,39.06,-76.868,7.83,87.1,7.38,61.74,35.07
,224,737453,898.9,1.073,21.7,303.98,82,14.94,18.51,3.59,0.88,256.2,3.7,39.06,-76.868,7.81,86.9,7.41,61.63,35.06
,225,737454,898.5,1.078,21.6,303.91,82.1,14.88,18.43,3.61,0.83,257,3.7,39.06,-76.868,7.8,86.8,7.44,61.51,35.04
,226,737455,898,1.082,21.6,303.96,82.2,14.9,18.45,3.62,0.79,257.7,3.7,39.06,-76.868,7.79,86.7,7.48,61.46,35.04
,227,737456,897.5,1.087,21.5,303.91,82.3,14.84,18.37,3.62,0.74,258.4,3.7,39.06,-76.868,7.79,86.8,7.51,61.44,35.03
,228,737457,896.9,1.092,21.5,303.96,82.5,14.88,18.41,3.63,0.69,259.2,3.7,39.06,-76.868,7.79,86.9,7.55,61.44,35.02
,229,737458,896.4,1.098,21.4,303.91,82.8,14.86,18.37,3.64,0.65,259.9,3.7,39.06,-76.868,7.79,86.9,7.59,61.44,35.01
,230,737459,895.8,1.103,21.3,303.86,83.1,14.83,18.33,3.65,0.6,260.7,3.7,39.06,-76.868,7.79,87,7.63,61.44,35
,231,737460,895.2,1.109,21.3,303.92,83.5,14.91,18.4,3.66,0.54,261.6,3.7,39.06,-76.868,7.79,87,7.67,61.43,35
,232,737461,894.7,1.114,21.2,303.87,83.8,14.88,18.36,3.77,0.5,262.5,3.8,39.06,-76.868,7.78,87,7.7,61.41,34.99
,233,737462,894.2,1.119,21.2,303.92,84,14.92,18.4,3.77,0.44,263.4,3.8,39.06,-76.868,7.78,87,7.74,61.39,34.97
,234,737463,893.6,1.125,21.2,303.97,84.2,14.97,18.44,3.78,0.36,264.5,3.8,39.06,-76.868,7.78,87.1,7.78,61.39,34.96
,235,737464,893,1.13,21.2,304.03,84.2,14.98,18.44,3.79,0.28,265.7,3.8,39.06,-76.868,7.77,87,7.82,61.34,34.95
,236,737465,892.4,1.136,21.1,303.99,84.2,14.9,18.34,3.79,0.21,266.9,3.8,39.06,-76.868,7.77,87.1,7.86,61.31,34.93
,237,737466,891.8,1.142,21,303.94,84.3,14.83,18.26,3.9,0.12,268.3,3.9,39.06,-76.868,7.77,87.1,7.9,61.28,34.92
,238,737467,891.3,1.147,21,303.99,84.2,14.82,18.24,3.9,0.01,269.8,3.9,39.06,-76.868,7.76,87.1,7.94,61.25,34.9
,239,737468,890.7,1.153,21,304.05,84.3,14.85,18.26,4,-0.1,271.4,4,39.06,-76.868,7.76,87.1,7.98,61.2,34.89
,240,737469,890.1,1.159,20.9,304.01,84.5,14.81,18.2,3.99,-0.22,273.1,4,39.06,-76.867,7.75,87.1,8.02,61.16,34.89
,241,737470,889.4,1.166,20.9,304.07,84.9,14.89,18.28,4.09,-0.35,274.9,4.1,39.06,-76.867,7.75,87.1,8.07,61.14,34.88
,242,737471,888.6,1.173,20.8,304.05,85.3,14.88,18.25,4.17,-0.5,276.8,4.2,39.06,-76.867,7.75,87.2,8.12,61.14,34.87
,243,737472,887.8,1.181,20.7,304.02,85.7,14.87,18.23,4.15,-0.64,278.7,4.2,39.06,-76.867,7.75,87.3,8.17,61.14,34.86
,244,737473,887.1,1.188,20.6,303.99,86,14.84,18.19,4.23,-0.8,280.7,4.3,39.06,-76.867,7.72,87,8.23,60.93,34.83
,245,737474,886.4,1.195,20.6,304.06,86.3,14.91,18.24,4.29,-0.97,282.7,4.4,39.06,-76.867,7.65,86.3,8.27,60.37,34.81
,246,737475,885.7,1.202,20.5,304.02,86.5,14.86,18.18,4.35,-1.14,284.7,4.5,39.06,-76.867,7.61,85.9,8.32,60.05,34.79
,247,737476,885,1.208,20.4,303.99,86.7,14.82,18.12,4.41,-1.32,286.7,4.6,39.06,-76.867,7.61,86,8.36,60.03,34.76
,248,737477,884.4,1.215,20.4,304.05,86.8,14.84,18.14,4.45,-1.51,288.7,4.7,39.06,-76.867,7.59,85.8,8.41,59.86,34.72
,249,737478,883.8,1.221,20.4,304.11,86.9,14.87,18.15,4.49,-1.69,290.6,4.8,39.06,-76.867,7.52,85.1,8.45,59.36,34.7
,250,737479,883.2,1.227,20.3,304.06,87.2,14.84,18.11,4.52,-1.88,292.6,4.9,39.06,-76.867,7.48,84.7,8.49,59.05,34.66
,251,737480,882.6,1.233,20.2,304.02,87.6,14.83,18.08,4.55,-2.07,294.4,5,39.06,-76.867,7.48,84.7,8.53,59.02,34.61
,252,737481,881.9,1.239,20.1,303.98,88.1,14.83,18.08,4.57,-2.26,296.3,5.1,39.06,-76.867,7.47,84.7,8.57,58.91,34.58
,253,737482,881.4,1.244,20.1,304.03,88.4,14.89,18.13,4.59,-2.44,298,5.2,39.06,-76.867,7.46,84.6,8.61,58.83,34.55
,254,737483,880.8,1.25,20,303.99,88.6,14.84,18.07,4.6,-2.63,299.7,5.3,39.06,-76.867,7.45,84.6,8.65,58.78,34.53
,255,737484,880.3,1.255,20,304.04,88.8,14.88,18.1,4.53,-2.75,301.3,5.3,39.06,-76.867,7.44,84.5,8.68,58.72,34.51
,256,737485,879.8,1.26,20,304.09,88.9,14.91,18.12,4.54,-2.93,302.8,5.4,39.06,-76.866,7.42,84.3,8.71,58.56,34.5
,257,737486,879.3,1.264,19.9,304.03,89.2,14.87,18.08,4.46,-3.04,304.3,5.4,39.06,-76.866,7.41,84.3,8.75,58.44,34.49
,258,737487,878.9,1.269,19.9,304.07,89.4,14.92,18.11,4.39,-3.15,305.7,5.4,39.06,-76.866,7.4,84.2,8.78,58.35,34.49
,259,737488,878.5,1.273,19.8,304.01,89.5,14.85,18.03,4.39,-3.31,307,5.5,39.06,-76.866,7.39,84.1,8.8,58.28,34.48
,260,737489,878.1,1.277,19.8,304.05,89.6,14.87,18.05,4.32,-3.4,308.2,5.5,39.059,-76.866,7.38,84,8.83,58.25,34.48
,261,737490,877.6,1.281,19.8,304.1,89.8,14.91,18.08,4.26,-3.48,309.3,5.5,39.059,-76.866,7.37,84,8.86,58.12,34.48
,262,737491,877.1,1.286,19.8,304.15,90,14.95,18.12,4.19,-3.56,310.3,5.5,39.059,-76.866,7.36,83.9,8.89,58.04,34.48
,263,737492,876.7,1.291,19.8,304.19,90,14.96,18.12,4.13,-3.63,311.3,5.5,39.059,-76.866,7.31,83.4,8.92,57.69,34.47
,264,737493,876.3,1.295,19.7,304.12,89.9,14.86,18,4.01,-3.62,312.1,5.4,39.059,-76.866,7.22,82.4,8.95,57,34.47
,265,737494,875.9,1.298,19.7,304.16,89.7,14.83,17.97,3.96,-3.67,312.8,5.4,39.059,-76.866,7.16,81.7,8.97,56.51,34.46
,266,737495,875.6,1.301,19.7,304.19,89.6,14.82,17.95,3.92,-3.71,313.4,5.4,39.059,-76.866,7.14,81.5,8.99,56.31,34.44
,267,737496,875.3,1.304,19.7,304.22,89.6,14.82,17.95,3.82,-3.68,313.9,5.3,39.059,-76.866,7.13,81.5,9.01,56.23,34.42
,268,737497,875,1.307,19.7,304.25,89.8,14.86,17.98,3.8,-3.69,314.2,5.3,39.059,-76.866,7.12,81.4,9.03,56.16,34.4
,269,737498,874.6,1.311,19.6,304.19,90.1,14.83,17.94,3.78,-3.71,314.5,5.3,39.059,-76.866,7.1,81.2,9.06,56.04,34.39
,270,737499,874.1,1.316,19.5,304.13,90.5,14.81,17.91,3.77,-3.72,314.6,5.3,39.059,-76.866,7.09,81.1,9.09,55.97,34.36
,271,737500,873.6,1.321,19.4,304.08,90.8,14.77,17.86,3.77,-3.73,314.7,5.3,39.059,-76.866,7.08,81,9.12,55.88,34.34
,272,737501,873,1.327,19.4,304.14,91.2,14.85,17.93,3.77,-3.72,314.6,5.3,39.059,-76.866,7.05,80.8,9.16,55.63,34.31
,273,737502,872.3,1.333,19.3,304.1,91.5,14.82,17.89,3.78,-3.71,314.5,5.3,39.059,-76.866,7.03,80.6,9.2,55.44,34.28
,274,737503,871.7,1.34,19.3,304.16,91.7,14.86,17.92,3.79,-3.7,314.3,5.3,39.059,-76.866,7.02,80.5,9.24,55.35,34.25
,275,737504,871.1,1.345,19.2,304.12,91.7,14.78,17.82,3.81,-3.68,314,5.3,39.059,-76.866,6.97,80,9.28,54.97,34.21
,276,737505,870.6,1.351,19.2,304.17,91.5,14.75,17.79,3.9,-3.73,313.7,5.4,39.059,-76.865,6.93,79.6,9.31,54.68,34.17
,277,737506,870.1,1.356,19.3,304.32,91.1,14.79,17.82,4,-3.78,313.4,5.5,39.059,-76.865,6.93,79.6,9.34,54.64,34.14
,278,737507,869.6,1.361,19.3,304.37,90.6,14.72,17.73,4.09,-3.83,313.1,5.6,39.059,-76.865,6.9,79.3,9.37,54.48,34.13
,279,737508,869.1,1.365,19.3,304.42,90.4,14.69,17.7,4.18,-3.87,312.8,5.7,39.059,-76.865,6.86,78.9,9.4,54.15,34.12
,280,737509,868.7,1.37,19.2,304.36,90.5,14.62,17.61,4.28,-3.92,312.5,5.8,39.059,-76.865,6.8,78.3,9.43,53.64,34.11
,281,737510,868.2,1.374,19.2,304.41,90.7,14.66,17.65,4.36,-3.97,312.3,5.9,39.059,-76.865,6.74,77.6,9.46,53.2,34.11
,282,737511,867.8,1.378,19.2,304.45,90.8,14.69,17.67,4.44,-4.03,312.2,6,39.059,-76.865,6.71,77.3,9.48,52.98,34.11
,283,737512,867.4,1.383,19.1,304.39,91,14.63,17.6,4.6,-4.16,312.1,6.2,39.059,-76.865,6.7,77.2,9.51,52.84,34.11
,284,737513,866.9,1.387,19.1,304.44,91.4,14.71,17.67,4.76,-4.28,312,6.4,39.059,-76.865,6.68,77.1,9.54,52.67,34.11
,285,737514,866.5,1.392,19,304.37,91.6,14.65,17.61,4.82,-4.36,312.1,6.5,39.059,-76.865,6.63,76.5,9.57,52.3,34.11
,286,737515,866,1.396,19,304.42,91.7,14.68,17.62,4.97,-4.49,312.1,6.7,39.059,-76.865,6.57,75.9,9.59,51.85,34.11
,287,737516,865.6,1.401,18.9,304.36,91.8,14.61,17.54,5.1,-4.64,312.3,6.9,39.059,-76.865,6.51,75.2,9.62,51.4,34.11
,288,737517,865.2,1.405,18.9,304.4,92,14.65,17.58,5.16,-4.73,312.5,7,39.059,-76.865,6.46,74.7,9.64,50.97,34.11
,289,737518,864.8,1.408,18.8,304.33,92.1,14.58,17.49,5.29,-4.88,312.7,7.2,39.059,-76.865,6.43,74.4,9.66,50.77,34.11
,290,737519,864.5,1.412,18.8,304.36,92.2,14.6,17.51,5.41,-5.05,313,7.4,39.059,-76.865,6.42,74.3,9.69,50.65,34.11
,291,737520,864.1,1.416,18.8,304.4,92.4,14.64,17.55,5.46,-5.14,313.3,7.5,39.059,-76.865,6.39,73.9,9.71,50.39,34.11
,292,737521,863.7,1.419,18.8,304.44,92.4,14.65,17.55,5.58,-5.31,313.6,7.7,39.058,-76.865,6.34,73.4,9.73,50.03,34.11
,293,737522,863.3,1.423,18.7,304.38,92.5,14.58,17.46,5.62,-5.41,313.9,7.8,39.058,-76.865,6.29,72.9,9.75,49.64,34.11
,294,737523,863,1.427,18.7,304.41,92.6,14.6,17.48,5.73,-5.59,314.3,8,39.058,-76.865,6.26,72.5,9.77,49.37,34.11
,295,737524,862.7,1.43,18.6,304.34,92.7,14.53,17.4,5.77,-5.69,314.6,8.1,39.058,-76.865,6.24,72.3,9.79,49.25,34.11
,296,737525,862.3,1.433,18.6,304.38,92.8,14.55,17.42,5.81,-5.79,314.9,8.2,39.058,-76.864,6.22,72.1,9.81,49.1,34.11
,297,737526,862,1.437,18.6,304.41,92.9,14.57,17.43,5.85,-5.89,315.2,8.3,39.058,-76.864,6.2,71.9,9.83,48.9,34.11
,298,737527,861.6,1.44,18.6,304.45,92.9,14.58,17.43,5.9,-5.98,315.4,8.4,39.058,-76.864,6.16,71.5,9.85,48.6,34.11
,299,737528,861.2,1.444,18.6,304.49,92.9,14.58,17.43,5.94,-6.08,315.7,8.5,39.058,-76.864,6.14,71.3,9.87,48.44,34.11
,300,737529,860.8,1.448,18.6,304.53,92.9,14.59,17.43,5.93,-6.09,315.8,8.5,39.058,-76.864,6.14,71.3,9.9,48.42,34.11
,301,737530,860.4,1.452,18.5,304.47,92.9,14.5,17.33,5.92,-6.1,315.9,8.5,39.058,-76.864,6.12,71.1,9.92,48.28,34.11
,302,737531,860,1.456,18.5,304.51,93,14.53,17.35,5.97,-6.19,316,8.6,39.058,-76.864,6.1,70.9,9.94,48.12,34.11
,303,737532,859.6,1.46,18.5,304.55,93.1,14.55,17.37,5.97,-6.19,316,8.6,39.058,-76.864,6.09,70.8,9.96,48.03,34.11
,304,737533,859.2,1.464,18.4,304.48,93.4,14.51,17.32,5.98,-6.18,315.9,8.6,39.058,-76.864,6.08,70.8,9.98,47.99,34.11
,305,737534,858.8,1.469,18.4,304.52,93.7,14.57,17.37,6,-6.17,315.8,8.6,39.058,-76.864,6.08,70.8,10.01,47.97,34.11
,306,737535,858.3,1.473,18.3,304.47,93.8,14.5,17.29,5.95,-6.07,315.6,8.5,39.058,-76.864,6.06,70.6,10.03,47.82,34.11
,307,737536,857.9,1.478,18.3,304.51,93.9,14.52,17.3,5.98,-6.04,315.3,8.5,39.057,-76.864,6.02,70.2,10.06,47.52,34.11
,308,737537,857.4,1.482,18.2,304.46,93.9,14.44,17.21,6.01,-6.01,315,8.5,39.057,-76.864,5.99,69.9,10.08,47.23,34.11
,309,737538,857,1.486,18.2,304.5,93.8,14.43,17.19,5.98,-5.9,314.6,8.4,39.057,-76.863,5.97,69.7,10.1,47.13,34.11
,310,737539,856.6,1.49,18.2,304.54,93.8,14.43,17.19,6.03,-5.85,314.1,8.4,39.057,-76.863,5.97,69.7,10.13,47.14,34.11
,311,737540,856.2,1.494,18.1,304.47,93.9,14.37,17.11,6.08,-5.79,313.6,8.4,39.057,-76.863,5.97,69.7,10.15,47.11,34.11
,312,737541,855.7,1.499,18.1,304.52,94.3,14.44,17.17,6.06,-5.67,313.1,8.3,39.057,-76.863,5.97,69.8,10.18,47.06,34.11
,313,737542,855.2,1.505,18,304.47,94.9,14.45,17.17,6.11,-5.62,312.6,8.3,39.057,-76.863,5.95,69.6,10.21,46.96,34.11
,314,737543,854.6,1.511,18,304.53,95.3,14.52,17.24,6.09,-5.49,312,8.2,39.057,-76.863,5.94,69.5,10.24,46.89,34.1
,315,737544,853.9,1.517,18,304.6,95.3,14.53,17.24,6.14,-5.43,311.5,8.2,39.057,-76.863,5.94,69.6,10.28,46.83,34.1
,316,737545,853.3,1.524,17.9,304.56,94.9,14.39,17.07,6.18,-5.39,311.1,8.2,39.057,-76.863,5.92,69.4,10.31,46.75,34.09
,317,737546,852.6,1.53,17.9,304.63,94.6,14.35,17.02,6.14,-5.28,310.7,8.1,39.057,-76.863,5.89,69.1,10.35,46.51,34.07
,318,737547,852,1.536,17.9,304.69,94.4,14.33,16.99,6.18,-5.24,310.3,8.1,39.057,-76.863,5.86,68.8,10.38,46.23,34.04
,319,737548,851.5,1.542,17.8,304.64,94.4,14.25,16.89,6.2,-5.22,310.1,8.1,39.057,-76.863,5.85,68.7,10.41,46.12,34.02
,320,737549,850.9,1.548,17.8,304.7,94.5,14.27,16.91,6.21,-5.2,309.9,8.1,39.057,-76.863,5.82,68.4,10.44,45.94,34
,321,737550,850.4,1.553,17.8,304.75,94.7,14.31,16.94,6.22,-5.18,309.8,8.1,39.057,-76.863,5.8,68.2,10.47,45.8,33.98
,322,737551,850,1.557,17.8,304.79,94.8,14.34,16.96,6.15,-5.12,309.8,8,39.057,-76.863,5.8,68.2,10.49,45.72,33.97
,323,737552,849.6,1.561,17.8,304.83,94.7,14.33,16.94,6.13,-5.14,310,8,39.057,-76.862,5.79,68.1,10.51,45.68,33.94
,324,737553,849.1,1.566,17.7,304.78,94.7,14.24,16.84,6.11,-5.16,310.2,8,39.057,-76.862,5.79,68.2,10.53,45.64,33.93
,325,737554,848.7,1.57,17.7,304.82,94.8,14.27,16.86,6.07,-5.21,310.6,8,39.057,-76.862,5.77,68,10.56,45.55,33.93
,326,737555,848.3,1.574,17.7,304.86,94.9,14.29,16.88,6.03,-5.26,311.1,8,39.057,-76.862,5.76,67.9,10.58,45.47,33.92
,327,737556,847.9,1.578,17.7,304.9,94.9,14.29,16.88,5.98,-5.31,311.6,8,39.057,-76.862,5.76,67.9,10.6,45.42,33.92
,328,737557,847.5,1.583,17.7,304.94,94.9,14.3,16.88,5.92,-5.38,312.3,8,39.057,-76.862,5.75,67.8,10.63,45.4,33.92
,329,737558,847,1.587,17.6,304.89,94.7,14.19,16.74,5.84,-5.47,313.1,8,39.057,-76.862,5.74,67.8,10.65,45.26,33.91
,330,737559,846.6,1.592,17.6,304.93,94.4,14.15,16.69,5.76,-5.55,313.9,8,39.056,-76.862,5.71,67.4,10.67,45.03,33.91
,331,737560,846.2,1.596,17.6,304.97,93.9,14.08,16.61,5.69,-5.63,314.7,8,39.056,-76.862,5.68,67.1,10.69,44.82,33.9
,332,737561,845.8,1.599,17.6,305.01,93.7,14.06,16.58,5.6,-5.72,315.6,8,39.056,-76.862,5.66,66.9,10.71,44.63,33.89
,333,737562,845.4,1.603,17.6,305.06,93.7,14.06,16.58,5.5,-5.81,316.6,8,39.056,-76.862,5.64,66.7,10.73,44.53,33.88
,334,737563,845,1.608,17.5,304.99,93.7,13.98,16.48,5.4,-5.9,317.5,8,39.056,-76.862,5.64,66.7,10.76,44.48,33.86
,335,737564,844.5,1.612,17.5,305.04,93.6,13.97,16.46,5.31,-5.98,318.4,8,39.056,-76.862,5.63,66.7,10.78,44.44,33.85
,336,737565,844.1,1.616,17.5,305.09,93.5,13.97,16.44,5.29,-6.13,319.2,8.1,39.056,-76.862,5.63,66.7,10.8,44.42,33.85
,337,737566,843.8,1.62,17.5,305.12,93.6,13.99,16.46,5.21,-6.2,320,8.1,39.056,-76.862,5.62,66.6,10.82,44.35,33.85
,338,737567,843.4,1.624,17.4,305.05,93.8,13.93,16.39,5.18,-6.35,320.8,8.2,39.056,-76.861,5.58,66.2,10.84,44.05,33.84
